LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,128,1942963,1290185,1644188523,368950531,0,305038,7385,3371,0,204703651,160589,1013631,93.51," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 110 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,129,1938725,1252761,1637573645,355098524,0,282715,1933,2220,0,212157806,99582,1014701,123.00,"malloc(): corrupted top size "
0,125000,256,3653580,2263496,3239231352,717750500,0,592075,9193,10258,0,404276745,154504,1981192,174.46," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 166 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,257,3712702,2283485,3250521300,715869568,0,556172,2021,549,0,404315794,153467,2009441,231.64,"malloc(): corrupted top size "
0,125000,512,6967810,4214130,6290179043,1396125702,0,1150511,11638,14471,0,835892915,340217,3931109,334.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 217 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,513,6956492,4135713,6238435199,1389246493,0,1119927,1953,921,0,848448165,317742,3904529,470.26,"malloc(): corrupted top size "
0,125000,720,9974466,5899529,8933642201,1973781532,0,1603022,13877,19551,0,1156843304,515719,5487108,473.19," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 268 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,900,12430033,7328270,11108361199,2450338053,0,1943092,9676,21442,0,1448683941,608468,6853157,580.70," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 333 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,14088495,8271222,12592683708,2793967745,0,2218893,1726,24080,0,1659017350,620920,7848284,683.96," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 288 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1025,13788630,8134071,12544663627,2801555194,0,2228772,2364,3367,0,1667512025,652448,7791967,921.39,"malloc(): corrupted top size "
