LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,128,1944938,1202851,1542720976,352488160,0,284066,1944,7339,0,215316864,81669,1084520,91.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 112 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,129,1942951,1245268,1621696935,353022085,0,278438,1670,2457,0,212119689,102054,1027121,119.21,"malloc(): corrupted top size "
0,125000,256,3561768,2240969,3218213878,711716459,0,597028,9633,13163,0,397948946,237591,1945791,173.02," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 158 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,257,3685581,2274930,3245493881,717167493,0,556594,1952,855,0,405698567,153617,1967842,233.19,"malloc(): corrupted top size "
0,125000,512,7095750,4182279,6269085656,1388329567,0,1135303,12196,13366,0,836264521,314199,3973087,338.36," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 207 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,513,6871725,4098731,6245474654,1407328431,0,1116705,2341,1237,0,848240608,317837,3920810,466.24,"malloc(): corrupted top size "
0,125000,720,9998284,5899620,8937756471,1978794581,0,1610120,13797,20191,0,1160209834,518632,5559355,474.24," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 273 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,900,12443552,7317284,11094041690,2469707565,0,2031362,15373,353,0,1451797849,548381,6959566,593.73," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 309 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,14030197,8256833,12587041540,2769935884,0,2263893,21460,2043,0,1670873515,669058,7740260,659.63," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 285 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1025,13846576,8190347,12632418879,2809563745,0,2216507,2412,1214,0,1659260405,617824,7788495,920.16,"malloc(): corrupted top size "
0,250000,128,3610948,2250998,3221275725,710185646,0,580251,7482,10488,0,402719736,216672,1955105,171.74," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 111 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,129,3714638,2300551,3274118444,719641289,0,552504,2068,1248,0,412995959,157764,2005995,235.81,"malloc(): corrupted top size "
0,250000,256,7038630,4181562,6286888595,1389313722,0,1129214,9673,12558,0,834915535,369307,3941402,335.44," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 156 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,257,6928693,4173948,6334244940,1400901583,0,1112534,2113,3854,0,842635444,401233,3939533,460.91,"malloc(): corrupted top size "
0,250000,512,14018638,8202377,12567778492,2800414939,0,2253963,12051,13397,0,1673447099,628020,7912297,677.44," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 209 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,513,14087204,8269730,12666978169,2788675276,0,2199033,2225,187,0,1663255606,623807,7767772,908.58,"malloc(): corrupted top size "
0,250000,720,19772866,11574303,17722562416,3934936281,0,3149952,1693,12861,0,2322923165,928395,11042081,950.27," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 313 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,900,24717510,14367191,22129538833,4897313849,0,3958797,15712,2454,0,2933830158,1155597,13852740,1184.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 311 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,27952875,16317506,25198321199,5584045287,0,4429104,20520,25563,0,3319463829,1294520,15574760,1372.55," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 290 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,1025,27837042,16230935,25193472853,5525330564,0,4395589,1740,2172,0,3337938452,1266683,15472966,1878.81,"malloc(): corrupted top size "
0,500000,128,7027480,4171790,6273787284,1401132055,0,1131153,7754,11237,0,837232725,400034,3935603,345.25," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 114 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,129,6891759,4178217,6355433948,1416909235,0,1128498,2187,719,0,849625916,320610,3923563,462.38,"malloc(): corrupted top size "
0,500000,256,13964822,8186014,12591230374,2800482675,0,2240986,9408,10047,0,1667108818,631731,7858989,675.33," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 158 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,257,14124218,8296252,12703507542,2783512117,0,2205575,2054,462,0,1664194225,634485,7825424,907.39,"malloc(): corrupted top size "
0,500000,512,27914273,16266971,25193218596,5530879221,0,4426656,1813,2404,0,3321688362,1335854,15485993,1312.59," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 209 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,513,27912665,16273034,25246893332,5538583148,0,4394167,1611,2318,0,3335976887,1300734,15503827,1869.57,"malloc(): corrupted top size "
0,500000,720,39290919,22729722,35312169947,7794904548,0,6236460,15211,802,0,4702254252,1780288,22125720,1850.51," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 277 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,900,49077299,28466376,44287748241,9714599407,0,7785419,1858,2245,0,5866148788,2236862,27312808,2305.90," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 306 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,1024,55728236,32603473,50262289084,11238604558,0,8860505,21448,26388,0,6674972908,2544369,31454872,2714.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 289 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,1025,55657126,32246849,50317062288,11061075098,0,8771610,2255,3734,0,6685688507,2587198,30995364,3842.36,"malloc(): corrupted top size "
0,1000000,128,13938352,8201308,12589380866,2770857240,0,2226189,7707,2558,0,1672053663,722042,7739215,660.34," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 118 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,129,14104028,8327559,12753130795,2807997941,0,2217394,2036,779,0,1663962220,647685,7749592,910.62,"malloc(): corrupted top size "
0,1000000,256,27923046,16261183,25203818246,5593511135,0,4443870,9290,1706,0,3328436205,1307062,15729638,1354.93," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 156 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,257,28021753,16327922,25335230090,5589220196,0,4428802,1907,227,0,3329336826,1293882,15739746,1845.17,"malloc(): corrupted top size "
