TileSize	MatrixSize	Instructions	Cycles	IPC	L1-dcache-loads	L1-dcache-load-misses	L1-miss-rate-percent	Branch-instructions	Branch-misses	Branch-miss-rate-percent	Cache-references	Cache-misses	Cache-miss-rate-percent	Context-switches	TimeElapsedSeconds
54	2000	58567164681	20173527092	2.903169	16337777558	78223699	0.48	8438360652	6832556	0.08	52905380	16366852	30.94	0	4.518790000
54	2048	62820150000	24163967673	2.599745	17533790260	8831804272	50.37	9049421450	8160745	0.09	87871696	40254700	45.81	0	5.487880000
54	2400	100998561271	34669591654	2.913174	28176628441	136111341	0.48	14537102809	13289389	0.09	93307543	31570709	33.84	0	7.761830000
54	2700	143617694514	49323865075	2.911728	40073193124	188669014	0.47	20659514838	15566281	0.08	146145977	36413793	24.92	0	11.028730000
54	3000	196923854602	67374240112	2.922836	54930316989	262289284	0.48	28315657601	23477163	0.08	196473695	66363641	33.78	0	15.065940000
55	256	133309864	52370464	2.545516	37442336	16853700	45.01	20000438	33557	0.17	47698	17885	37.50	0	0.014820000
55	300	210996597	79351545	2.659011	59191332	331282	0.56	31436191	58385	0.19	99193	28434	28.67	0	0.019010000
55	400	489367304	176248719	2.776572	137059349	686570	0.50	72187830	75511	0.10	250054	67010	26.80	0	0.046940000
55	512	1012618204	389612416	2.599040	283412845	136690809	48.23	148411004	144856	0.10	1417196	230134	16.24	0	0.091190000
55	800	3801188693	1326675819	2.865198	1062989681	5192176	0.49	552507377	440216	0.08	2159842	579259	26.82	0	0.302770000
55	1024	7926067617	3020599280	2.624005	2215372374	1106469556	49.95	1148358159	848923	0.07	10281695	2311154	22.48	0	0.689960000
55	1200	12715200333	4460172944	2.850831	3553533546	17479224	0.49	1839087602	3949062	0.21	9513157	2372990	24.94	0	1.006410000
55	1500	24770708524	8522983955	2.906342	6916372688	33309885	0.48	3575864312	2580063	0.07	24192127	5919977	24.47	0	1.913630000
55	1800	42687390057	14656988589	2.912426	11920320497	56064095	0.47	6153984606	4492113	0.07	42083419	10996424	26.13	0	3.284460000
55	2000	58512804000	20170064098	2.900973	16333293740	78313733	0.48	8430052149	6425235	0.08	54219204	16449277	30.34	0	4.516980000
55	2048	62820148121	24205595489	2.595274	17533788381	8803567523	50.21	9049419571	7060955	0.08	89846352	41366541	46.04	0	5.423310000
55	2400	100920321661	34723094484	2.906432	28170180058	138689541	0.49	14525143673	10703967	0.07	93671085	32179590	34.35	0	7.770000000
55	2700	143617696155	49337932068	2.910898	40073194765	196101792	0.49	20659516479	15003443	0.07	150985585	36447179	24.14	0	11.041740000
55	3000	196801617473	67240728737	2.926822	54920243551	259735651	0.47	28296972610	21441789	0.08	195611833	64254240	32.85	0	15.041560000
56	256	133309849	52476726	2.540361	37442334	16567004	44.25	20000437	32234	0.16	50496	16502	32.68	0	0.012550000
56	300	210996597	79314696	2.660246	59191332	337890	0.57	31436191	59003	0.19	86642	29982	34.60	0	0.019210000
56	400	489367308	177681861	2.754177	137059353	725455	0.53	72187834	76273	0.11	253382	62952	24.84	0	0.046690000
56	512	1012618197	391842653	2.584247	283412838	137310784	48.45	148410997	143458	0.10	1389794	214956	15.47	0	0.095760000
56	800	3801188694	1334555392	2.848281	1062989682	5459599	0.51	552507378	436820	0.08	2256802	551824	24.45	0	0.309800000
56	1024	7926067643	3013373921	2.630297	2215372380	1100805454	49.69	1148358157	843036	0.07	10583756	1701154	16.07	0	0.684470000
56	1200	12715200310	4416358122	2.879114	3553533523	18253791	0.51	1839087579	1283775	0.07	10090485	2447398	24.25	0	0.995760000
56	1500	24740161804	8575307701	2.885047	6913857491	32023796	0.46	3571195230	3692953	0.10	23738184	5697424	24.00	0	1.923330000
56	1800	42687390048	14714181295	2.901105	11920320488	58794949	0.49	6153984597	4269950	0.07	42695936	10571745	24.76	0	3.295430000
56	2000	58458509088	20170888869	2.898162	16328823671	80087710	0.49	8421752063	5879590	0.07	54304731	15736300	28.98	0	4.517630000
56	2048	62763207486	24236716067	2.589592	17529099457	8854313139	50.51	9040715258	6612375	0.07	86624223	39557357	45.67	0	5.428230000
56	2400	100842161379	34858625033	2.892890	28163748627	139974591	0.50	14513195105	9742336	0.07	93290569	31712700	33.99	0	7.801050000
56	2700	143518723112	49472869471	2.900958	40065042849	201474468	0.50	20644385970	14064296	0.07	152632699	37082585	24.30	0	11.072420000
56	3000	196679479354	67431098341	2.916747	54910191159	266408128	0.49	28278300685	20175234	0.07	198399875	65140868	32.83	0	15.075970000
57	256	133309864	52445509	2.541874	37442336	16320068	43.59	20000438	32349	0.16	41574	16872	40.58	0	0.013560000
57	300	210996596	79342541	2.659312	59191331	320262	0.54	31436190	130335	0.41	68228	27311	40.03	0	0.022970000
57	400	489367307	179429521	2.727351	137059352	712788	0.52	72187833	105635	0.15	258517	78270	30.28	0	0.046950000
57	512	1009057088	399362421	2.526670	283119320	139495944	49.27	147866690	918552	0.62	1183580	244411	20.65	0	0.093560000
57	800	3801188184	1357404041	2.800337	1062989172	6047698	0.57	552506868	998076	0.18	2273572	650917	28.63	0	0.313080000
57	1024	7911840798	3063100663	2.582952	2214202074	1111926839	50.22	1146183334	4110526	0.36	9797659	1661959	16.96	0	0.703440000
57	1200	12715200315	4506373517	2.821604	3553533528	18815556	0.53	1839087584	6924584	0.38	10160390	2391959	23.54	0	1.013930000
57	1500	24740161818	8754449304	2.826010	6913857505	32521555	0.47	3571195244	21125040	0.59	24645903	6113883	24.81	0	1.963580000
57	1800	42643431390	15053523174	2.832787	11916703673	57552463	0.48	6147263797	37612263	0.61	42185927	10911530	25.87	0	3.374580000
57	2000	58458509114	20491198966	2.852859	16328823697	80564862	0.49	8421752089	27761014	0.33	55171058	15930745	28.88	0	4.585600000
57	2048	62706334167	24437619260	2.565976	17524424677	8871909093	50.63	9032019661	39682863	0.44	84476998	38144818	45.15	0	5.466840000
57	2400	100842160946	35073667751	2.875153	28163748194	140763824	0.50	14513194672	23952863	0.17	92623101	30613891	33.05	0	7.850500000
57	2700	143419839304	49430028179	2.901472	40056910052	194018260	0.48	20629267416	13966898	0.07	149295685	36227684	24.27	0	11.047290000
57	3000	196557439715	67990760361	2.890943	54900159391	262062362	0.48	28259641440	44990433	0.16	193234907	68720953	35.56	0	15.251100000
58	256	133309864	52645931	2.532197	37442336	16142897	43.11	20000438	30924	0.15	45013	16679	37.05	0	0.015020000
58	300	210996596	79889112	2.641118	59191331	333238	0.56	31436190	47251	0.15	87009	28752	33.04	0	0.023070000
58	400	487192692	178544039	2.728698	136879980	636696	0.47	71855476	66656	0.09	239925	71945	29.99	0	0.046150000
58	512	1009057089	392916608	2.568120	283119321	139461960	49.26	147866691	117963	0.08	1160618	216288	18.64	0	0.091480000
58	800	3792504054	1363302922	2.781850	1062275169	6147356	0.58	551179852	557667	0.10	2266152	598371	26.40	0	0.317910000
58	1024	7911840703	3041504669	2.601292	2214201979	1111773495	50.21	1146183239	871947	0.08	9128857	1665596	18.25	0	0.690370000
58	1200	12695669663	4483009930	2.831952	3551927579	18276368	0.51	1836101558	1728790	0.09	9663329	2711863	28.06	0	1.012660000
58	1500	24709663495	8620505646	2.866382	6911351765	32880834	0.48	3566531647	2509104	0.07	23416468	5408799	23.10	0	1.934060000
58	1800	42643431840	14813942041	2.878601	11916704123	56091223	0.47	6147264247	5166963	0.08	40426012	10434136	25.81	0	3.324900000
58	2000	58404279832	20243108152	2.885144	16324367346	77999721	0.48	8413460425	5417523	0.06	52773481	15312314	29.02	0	4.537480000
58	2048	62706334851	24223490921	2.588658	17524425361	8841422078	50.45	9032020345	5769294	0.06	81546516	37411539	45.88	0	5.425030000
58	2400	100764079011	34932378272	2.884547	28157332842	138061989	0.49	14501255835	9237265	0.06	90249497	30356181	33.64	0	7.822950000
58	2700	143321044606	49692019380	2.884186	40048796357	193504097	0.48	20614160836	14025494	0.07	143812405	36375277	25.29	0	11.135640000
58	3000	196435498290	67798395186	2.897347	54890148089	260371942	0.47	28240994753	18658992	0.07	188315205	62597732	33.24	0	15.157980000
59	256	133309848	52554550	2.536600	37442333	16169897	43.19	20000436	30573	0.15	45912	15816	34.45	0	0.014630000
59	300	210996599	79671476	2.648333	59191334	340330	0.57	31436193	43881	0.14	84671	28554	33.72	0	0.024820000
59	400	487192704	178298047	2.732462	136879992	643269	0.47	71855488	65715	0.09	241487	58036	24.03	0	0.046600000
59	512	1009057090	393892769	2.561756	283119322	139521691	49.28	147866692	186968	0.13	1192440	195534	16.40	0	0.091580000
59	800	3792503378	1345809482	2.818009	1062274493	6435343	0.61	551179176	410803	0.07	2479769	549411	22.16	0	0.313510000
59	1024	7911840601	3040646152	2.602026	2214201877	1106342073	49.97	1146183137	785117	0.07	9123594	1571986	17.23	0	0.687350000
59	1200	12695669809	4444989900	2.856175	3551927725	18328563	0.52	1836101704	1227413	0.07	10264170	2656936	25.89	0	0.999980000
59	1500	24709663934	8595567777	2.874698	6911352204	32904274	0.48	3566532086	2214388	0.06	24818414	6382329	25.72	0	1.933780000
59	1800	42599532534	14784115740	2.881439	11913099980	58033912	0.49	6140551367	4937388	0.08	41690069	10759710	25.81	0	3.313630000
59	2000	58350116072	20271124546	2.878484	16319924713	81699428	0.50	8405177219	5083474	0.06	54579573	14904443	27.31	0	4.538260000
59	2048	62649527739	24278003892	2.580506	17519763724	8889488360	50.74	9023332499	5521749	0.06	78247099	35137325	44.91	0	5.433750000
59	2400	100686075407	34850638450	2.889074	28150933661	160725940	0.57	14489326857	8665871	0.06	93768986	29164342	31.10	0	7.792850000
59	2700	143222338765	49727693972	2.880132	40040701619	198405810	0.50	20599066121	14154227	0.07	148705230	38381329	25.81	0	11.117580000
59	3000	196313655128	67922663840	2.890253	54880157410	263079250	0.48	28222360817	17806628	0.06	190505631	63088418	33.12	0	15.185880000
60	256	133309871	53152971	2.508042	37442333	16466984	43.98	20000437	30835	0.15	40779	16738	41.05	0	0.015800000
60	300	209774566	84122417	2.493682	59090692	483894	0.82	31249398	105280	0.34	117669	38357	32.60	0	0.022400000
60	400	487192693	179444844	2.715000	136879981	711009	0.52	71855477	209163	0.29	256135	68645	26.80	0	0.046600000
60	512	1009057087	396050983	2.547796	283119321	139366948	49.23	147866690	134652	0.09	1201008	242280	20.17	0	0.094600000
60	800	3792503384	1355806096	2.797231	1062274499	7687775	0.72	551179182	447212	0.08	2820756	623788	22.11	0	0.314140000
60	1024	7911840802	3088491656	2.561717	2214202078	1113113535	50.27	1146183338	3483594	0.30	9779237	1891601	19.34	0	0.710090000
60	1200	12676178838	4474141839	2.833209	3550330365	18836874	0.53	1833121111	2012003	0.11	10735689	2659520	24.77	0	1.007720000
60	1500	24679214395	8649683071	2.853193	6908856416	34795838	0.50	3561874505	2277282	0.06	24733525	6339662	25.63	0	1.939720000
60	1800	42555691658	14878988719	2.860120	11909507695	61974952	0.52	6133845629	6916976	0.11	41083604	10851774	26.41	0	3.335820000
60	2000	58350116129	20347426019	2.867690	16319924770	90058681	0.55	8405177276	10614873	0.13	55703573	14697008	26.38	0	4.554920000
60	2048	62649529744	24645939254	2.541982	17519765729	8871426855	50.64	9023334504	25405343	0.28	81886327	35660046	43.55	0	5.593680000
60	2400	100608150414	35251732100	2.853992	28144551039	199260921	0.71	14477408162	28670839	0.20	98687706	30114078	30.51	0	7.881540000
60	2700	143123723040	49907028443	2.867807	40032627207	222301738	0.56	20583984675	14090100	0.07	152312971	40926487	26.87	0	11.168180000
60	3000	196191909831	68269766280	2.873774	54870187064	280382473	0.51	28203739378	35575267	0.13	190572823	66129388	34.70	0	15.259160000
61	256	133309864	55166855	2.416485	37442336	16725978	44.67	20000438	31220	0.16	43668	15595	35.71	0	0.014650000
61	300	209774563	79883099	2.626019	59090689	295898	0.50	31249395	36536	0.12	72251	25412	35.17	0	0.020210000
61	400	487192691	177466135	2.745271	136879979	701678	0.51	71855475	65685	0.09	251634	64644	25.69	0	0.045530000
61	512	1009057092	394129841	2.560215	283119324	138637916	48.97	147866694	115634	0.08	1163824	205092	17.62	0	0.097770000
61	800	3792503376	1357434910	2.793875	1062274491	8356651	0.79	551179174	366597	0.07	2879793	609351	21.16	0	0.312140000
61	1024	7897647314	3072519759	2.570414	2213038565	1116532329	50.45	1144012604	770032	0.07	9048804	1676818	18.53	0	0.699080000
61	1200	12676178833	4449099461	2.849156	3550330360	18183863	0.51	1833121106	1127487	0.06	10759887	2517301	23.40	0	1.002970000
61	1500	24679214387	8629104200	2.859997	6908856408	35595811	0.52	3561874497	2143930	0.06	24784181	6586211	26.57	0	1.938120000
61	1800	42555691655	14810272956	2.873390	11909507692	60725673	0.51	6133845626	3598191	0.06	40882033	10817421	26.46	0	3.319120000
61	2000	58296017657	20352977493	2.864250	16315495729	89263834	0.55	8396902438	4992661	0.06	55648455	14895925	26.77	0	4.554130000
61	2048	62592788362	24412221377	2.563994	17515116866	8901084997	50.82	9014654076	5370702	0.06	76839619	33912215	44.13	0	5.467030000
61	2400	100608150960	35175974392	2.860138	28144551585	198995935	0.71	14477408708	8322341	0.06	98097566	29640034	30.21	0	7.872170000
61	2700	143123719952	49782389013	2.874987	40032624117	215445090	0.54	20583981586	11531548	0.06	149008378	41216987	27.66	0	11.125070000
61	3000	196191917507	68083374516	2.881642	54870194740	274599271	0.50	28203747054	16081142	0.06	187280525	64455084	34.42	0	15.224870000
62	256	133309866	54222863	2.458555	37442338	17047719	45.53	20000440	33513	0.17	52974	18928	35.73	0	0.016980000
62	300	209774566	79935112	2.624311	59090692	295264	0.50	31249398	36279	0.12	67678	23842	35.23	0	0.020080000
62	400	487192692	177974096	2.737436	136879980	702615	0.51	71855476	65318	0.09	249956	61519	24.61	0	0.044840000
62	512	1009057088	396783074	2.543095	283119320	137811665	48.68	147866690	124704	0.08	1163540	220555	18.96	0	0.098460000
62	800	3783845301	1365847586	2.770328	1061565797	7768677	0.73	549855365	344698	0.06	2694161	597254	22.17	0	0.311280000
62	1024	7897647202	3079341532	2.564719	2213038453	1114229682	50.35	1144012492	826628	0.07	8933106	1932389	21.63	0	0.695230000
62	1200	12676178329	4491091025	2.822516	3550329856	19523954	0.55	1833120602	3234649	0.18	10556780	2344424	22.21	0	1.008850000
62	1500	24679214395	8668189276	2.847101	6908856416	35327145	0.51	3561874505	2091581	0.06	24329640	6212989	25.54	0	1.945710000
62	1800	42555691656	14904535872	2.855218	11909507693	61993187	0.52	6133845627	4264601	0.07	39880462	10443047	26.19	0	3.337970000
62	2000	58296017646	20367566185	2.862199	16315495713	90839574	0.56	8396902423	4766699	0.06	53938772	14382770	26.66	0	4.558770000
62	2048	62592788352	24501145313	2.554688	17515116858	8913385142	50.89	9014654067	5047229	0.06	75220211	33180124	44.11	0	5.484260000
62	2400	100530303785	35227588013	2.853738	28138184837	204700186	0.73	14465499647	12064248	0.08	94338746	29076411	30.82	0	7.881230000
62	2700	143025190868	49990046036	2.861073	40024566660	216044977	0.54	20568910076	14561120	0.07	145606343	39973303	27.45	0	11.175000000
62	3000	196070272712	68346529303	2.868767	54860247472	275265326	0.50	28185140893	16888681	0.06	183736817	63917683	34.79	0	15.275830000
63	256	133309865	54677092	2.438130	37442337	17303337	46.21	20000439	31636	0.16	54946	17441	31.74	0	0.015660000
63	300	209774564	79876364	2.626241	59090690	307204	0.52	31249396	36744	0.12	75939	21571	28.41	0	0.022690000
63	400	487192692	179069686	2.720688	136879980	783652	0.57	71855476	65433	0.09	267681	70885	26.48	0	0.046360000
63	512	1009057089	399141576	2.528068	283119321	138415343	48.89	147866691	117770	0.08	1211552	223510	18.45	0	0.097160000
63	800	3783844780	1371707749	2.758492	1061565286	9005739	0.85	549854852	1307122	0.24	2869506	613739	21.39	0	0.317160000
63	1024	7897647313	3124025821	2.528035	2213038564	1108234949	50.08	1144012603	1181876	0.10	9167188	1927911	21.03	0	0.716600000
63	1200	12676178839	4481202807	2.828745	3550330366	19960856	0.56	1833121112	1051447	0.06	11201464	2597631	23.19	0	1.008960000
63	1500	24648814440	8681556742	2.839216	6906371470	38011834	0.55	3557223857	1961717	0.06	24504682	6440913	26.28	0	1.946660000
63	1800	42511909977	14856204895	2.861559	11905928141	62876943	0.53	6127147942	3373408	0.06	39849838	10857196	27.25	0	3.328060000
63	2000	58241984382	20380789375	2.857690	16311080297	95139260	0.58	8388636021	4466222	0.05	55314833	14822556	26.80	0	4.562270000
63	2048	62536116825	24512749014	2.551167	17510485000	8918949009	50.93	9005985325	4974847	0.06	74024632	32064710	43.32	0	5.488490000
63	2400	100530303681	35201158743	2.855881	28138184733	264922863	0.94	14465499543	7964608	0.06	101007085	30816662	30.51	0	7.873760000
63	2700	142926748122	50151868145	2.849879	40016525945	257075878	0.64	20553848316	13648265	0.07	148952928	46195738	31.01	0	11.224310000
63	3000	195948726594	68338591100	2.867322	54850321565	284005788	0.52	28166548329	15182225	0.05	182856224	63735639	34.86	0	15.289820000
64	256	132421607	54737162	2.419227	37369386	17570670	47.02	19864623	27104	0.14	44928	15876	35.34	0	0.014060000
64	300	209774565	79919360	2.624828	59090691	326459	0.55	31249397	55670	0.18	63721	21296	33.42	0	0.021550000
64	400	487192693	179672445	2.711560	136879981	917861	0.67	71855477	63179	0.09	281728	71209	25.28	0	0.044680000
64	512	1005512773	403017878	2.494958	282829312	140561747	49.70	147324545	101498	0.07	1058241	208399	19.69	0	0.101480000
64	800	3783844786	1393858034	2.714656	1061565294	14197934	1.34	549854859	697839	0.13	3472296	838384	24.14	0	0.324680000
64	1024	7883487090	3102464108	2.541041	2211881880	1120119967	50.64	1141846038	719558	0.06	8711795	1705148	19.57	0	0.702520000
64	1200	12656726139	4493484737	2.816684	3548740293	23126181	0.65	1830144686	1012755	0.06	11699513	2490923	21.29	0	1.015400000
64	1500	24648814463	8679063235	2.840032	6906371511	40831152	0.59	3557223907	1936074	0.05	24738482	6554665	26.50	0	1.946620000
64	1800	42511911070	14946466007	2.844278	11905929234	71441213	0.60	6127149035	3316313	0.05	40470681	11130546	27.50	0	3.354810000
64	2000	58241984407	20475511734	2.844470	16311080322	117044986	0.72	8388636046	4861650	0.06	57723036	15223122	26.37	0	4.582650000
64	2048	62479511788	24701080098	2.529424	17505866894	8944443381	51.09	8997325050	6212578	0.07	72635907	31009088	42.69	0	5.588050000
64	2400	100452535021	35283074469	2.847046	28131834664	348100122	1.24	14453600957	8088886	0.06	105305903	33028663	31.36	0	7.905250000
64	2700	142926748127	50334636175	2.839531	40016525970	331431529	0.83	20553848349	10912328	0.05	157509323	53660127	34.07	0	11.267290000
64	3000	195827269619	68629628997	2.853393	54840407593	316078443	0.58	28147959972	14224678	0.05	184626904	68853157	37.29	0	15.346260000
65	256	132421610	56603498	2.339460	37369389	17622593	47.16	19864626	61101	0.31	43756	16441	37.57	0	0.013450000
65	300	209774572	79661604	2.633321	59090698	336933	0.57	31249404	38827	0.12	84621	26966	31.87	0	0.024430000
65	400	487192694	182046252	2.676203	136879982	984739	0.72	71855478	72222	0.10	299838	81047	27.03	0	0.047340000
65	512	1005512771	409536660	2.455245	282829310	140611824	49.72	147324543	254977	0.17	1096831	242545	22.11	0	0.096220000
65	800	3783844841	1367443858	2.767093	1061565347	14989156	1.41	549854913	362149	0.07	3384977	695694	20.55	0	0.314670000
65	1024	7883487090	3096040866	2.546312	2211881880	1118955933	50.59	1141846038	650758	0.06	8563436	1543324	18.02	0	0.700280000
65	1200	12656726135	4487288307	2.820573	3548740289	22746347	0.64	1830144682	1343782	0.07	11641783	2944946	25.30	0	1.011230000
65	1500	24648815070	8755804477	2.815140	6906372118	43735548	0.63	3557224514	3802926	0.11	25003180	6582500	26.33	0	1.965830000
65	1800	42468187425	14956795615	2.839391	11902361360	68062961	0.57	6120458384	4080631	0.07	39582472	11006779	27.81	0	3.353240000
65	2000	58188016146	20478978104	2.841354	16306678426	113747128	0.70	8380378012	4294291	0.05	55863513	15489195	27.73	0	4.581410000
65	2048	62479511373	24530482718	2.547015	17505866479	8937582385	51.05	8997324635	4771992	0.05	70986020	30630581	43.15	0	5.497140000
65	2400	100374844348	35352487185	2.839258	28125500854	393268261	1.40	14441712462	9641801	0.07	103026459	31889454	30.95	0	7.911870000
65	2700	142828395534	50246594743	2.842549	40008505960	330146159	0.83	20538800354	10354797	0.05	153664022	49720733	32.36	0	11.238680000
65	3000	195827265755	68776757769	2.847288	54840403729	311391108	0.57	28147956108	15826483	0.06	181173580	65245718	36.01	0	15.383260000
66	256	132421609	54759416	2.418244	37369388	17577494	47.04	19864625	28522	0.14	50346	17451	34.66	0	0.014450000
66	300	209774565	80308015	2.612125	59090691	361613	0.61	31249397	42495	0.14	85280	29431	34.51	0	0.023770000
66	400	487192693	188040267	2.590896	136879981	1349520	0.99	71855477	120869	0.17	342207	88640	25.90	0	0.048000000
66	512	1005512770	405495846	2.479712	282829309	140450795	49.66	147324542	103641	0.07	1060766	206874	19.50	0	0.098930000
66	800	3783845290	1364419577	2.773227	1061565796	16962090	1.60	549855362	339876	0.06	3311308	588577	17.77	0	0.312120000
66	1024	7883487373	3106684038	2.537589	2211882163	1118140429	50.55	1141846321	654658	0.06	8408390	2066695	24.58	0	0.704330000
66	1200	12656726643	4498910879	2.813287	3548740797	23284402	0.66	1830145190	1028303	0.06	11634018	2985469	25.66	0	1.012880000
66	1500	24618463200	8724954483	2.821615	6903896659	41828221	0.61	3552579498	1839741	0.05	23614051	6152990	26.06	0	1.959330000
66	1800	42468187368	14958864555	2.838998	11902361303	71880603	0.60	6120458327	3096608	0.05	38657099	11089656	28.69	0	3.351020000
66	2000	58188016140	20470619376	2.842514	16306678418	127515753	0.78	8380378005	4198109	0.05	55571504	14789905	26.61	0	4.581320000
66	2048	62479510295	24735070461	2.525948	17505865401	8947819969	51.11	8997323557	5377576	0.06	70903395	29593079	41.74	0	5.546520000
66	2400	100374844482	35402369047	2.835258	28125500988	453827557	1.61	14441712596	7603288	0.05	101749085	31235968	30.70	0	7.920470000
66	2700	142730126652	50563200502	2.822806	40000500301	366043704	0.92	20523759798	20333298	0.10	151019670	51236166	33.93	0	11.307200000
66	3000	195705915374	68743024577	2.846920	54830519251	319240454	0.58	28129389553	15864128	0.06	176485340	65509289	37.12	0	15.373250000
67	256	132421611	55141100	2.401505	37369390	17563907	47.00	19864627	30146	0.15	53515	20387	38.10	0	0.014670000
67	300	209774566	79378483	2.642713	59090692	378697	0.64	31249398	37419	0.12	93783	28898	30.81	0	0.022780000
67	400	485031200	182177179	2.662415	136703351	970167	0.71	71524810	55828	0.08	272529	57499	21.10	0	0.049140000
67	512	1005512772	409071072	2.458039	282829311	140305567	49.61	147324544	128640	0.09	1091366	171629	15.73	0	0.098590000
67	800	3775212818	1370672858	2.754277	1060862087	20581269	1.94	548534468	332548	0.06	3275023	594475	18.15	0	0.317450000
67	1024	7883487134	3098250133	2.544497	2211881919	1112182122	50.28	1141846078	612274	0.05	8378181	1554013	18.55	0	0.700850000
67	1200	12637313437	4511869540	2.800904	3547159342	26587647	0.75	1827174298	966397	0.05	11689170	2593693	22.19	0	1.016450000
67	1500	24618463243	8722975471	2.822255	6903896702	51307393	0.74	3552579541	1769397	0.05	23996081	6303577	26.27	0	1.957920000
67	1800	42424522136	15022555319	2.824055	11898805594	88697395	0.75	6113775233	3030396	0.05	38719187	11094884	28.65	0	3.366930000
67	2000	58134112830	20576767979	2.825231	16302290099	149521211	0.92	8372128433	6248990	0.07	55057775	14748509	26.79	0	4.611180000
67	2048	62422972205	24731573499	2.524019	17501261610	8954490039	51.16	8988672349	5385558	0.06	68899451	28282754	41.05	0	5.598620000
67	2400	100297231461	35477642214	2.827055	28119183210	588847818	2.09	14429834001	6958447	0.05	99177730	30682028	30.94	0	7.932870000
67	2700	142730126136	50493798792	2.826686	40000499785	485605567	1.21	20523759282	10791886	0.05	150161871	51680581	34.42	0	11.293570000
67	3000	195584648408	68970768861	2.835761	54820641196	371372995	0.68	28110821765	13425422	0.05	176377764	67762128	38.42	0	15.414800000
68	256	132421608	54799658	2.416468	37369387	17580424	47.04	19864624	29023	0.15	46010	16505	35.87	0	0.013190000
68	300	209774565	80055102	2.620377	59090691	441816	0.75	31249397	40188	0.13	85633	29333	34.25	0	0.021920000
68	400	485031200	186151995	2.605565	136703351	1066771	0.78	71524810	304065	0.43	281737	80007	28.40	0	0.049770000
68	512	1005512771	406684230	2.472466	282829310	140006251	49.50	147324543	104256	0.07	1043749	154948	14.85	0	0.100420000
68	800	3775212303	1382569796	2.730576	1060861572	25084872	2.36	548533953	321076	0.06	3145373	653589	20.78	0	0.321220000
68	1024	7883487128	3121694609	2.525387	2211881918	1118578122	50.57	1141846076	645210	0.06	8457596	1431695	16.93	0	0.705250000
68	1200	12637312955	4533765569	2.787377	3547158860	34504911	0.97	1827173816	2292528	0.13	11748575	2738995	23.31	0	1.020560000
68	1500	24618463201	8783418544	2.802834	6903896660	63758665	0.92	3552579499	1890127	0.05	24205919	6523748	26.95	0	1.969810000
68	1800	42424522126	15031609779	2.822354	11898805584	135157327	1.14	6113775223	3243704	0.05	39042696	11557312	29.60	0	3.370700000
68	2000	58134112787	20561700225	2.827301	16302290056	182103733	1.12	8372128390	4148272	0.05	55373980	15254938	27.55	0	4.603890000
68	2048	62422970188	24759497104	2.521173	17501259593	8938905352	51.08	8988670332	4611400	0.05	68852203	28318501	41.13	0	5.541940000
68	2400	100297231499	35524267979	2.823344	28119183248	742356359	2.64	14429834039	7118128	0.05	99566293	31134759	31.27	0	7.946180000
68	2700	142631947179	50771267005	2.809304	39992514799	638272685	1.60	20508732523	9848124	0.05	150517317	56082833	37.26	0	11.351000000
68	3000	195584655287	69199354593	2.826394	54820648075	489326025	0.89	28110828644	15119991	0.05	184099908	77412921	42.05	0	15.485380000
69	256	132421610	54890922	2.412450	37369389	17603993	47.11	19864626	76022	0.38	51053	15766	30.88	0	0.014250000
69	300	209774564	79828206	2.627825	59090690	425401	0.72	31249396	54210	0.17	79841	27598	34.57	0	0.024600000
69	400	485031199	182613247	2.656057	136703350	1184963	0.87	71524809	86361	0.12	269932	68203	25.27	0	0.047920000
69	512	1005512773	409951152	2.452762	282829312	139459925	49.31	147324545	187120	0.13	1048988	227784	21.71	0	0.097840000
69	800	3775212748	1371758759	2.752097	1060862017	28668509	2.70	548534398	441085	0.08	3140721	573095	18.25	0	0.316800000
69	1024	7869360326	3132582266	2.512100	2210732327	1123056197	50.80	1139683980	1058589	0.09	7824622	1339329	17.12	0	0.712140000
69	1200	12637312932	4530373498	2.789464	3547158837	41391845	1.17	1827173793	1945497	0.11	11741533	2780255	23.68	0	1.019790000
69	1500	24588160667	8769698922	2.803763	6901432029	60999225	0.88	3547941483	1739408	0.05	23040609	6500783	28.21	0	1.975040000
69	1800	42424522588	15127773252	2.804413	11898806046	173853766	1.46	6113775685	3451343	0.06	38794770	12449409	32.09	0	3.399970000
69	2000	58080274108	20721191824	2.802941	16297915104	195393632	1.20	8363887105	11568807	0.14	52708479	14510728	27.53	0	4.640700000
69	2048	62366497059	24776732430	2.517140	17496668239	8971567310	51.28	8980026349	5405367	0.06	65546249	27084638	41.32	0	5.548220000
69	2400	100219697226	35625405142	2.813152	28112882706	757560917	2.69	14417966584	8099213	0.06	96224933	29182626	30.33	0	7.969220000
69	2700	142631956393	50938337873	2.800091	39992524013	697751084	1.74	20508741737	10971322	0.05	146522973	54900531	37.47	0	11.395300000
69	3000	195463501550	69232624446	2.823286	54810806365	492109264	0.90	28092289581	15442539	0.05	174501721	69875215	40.04	0	15.498120000
70	256	132421609	55172358	2.400144	37369388	17638496	47.20	19864625	139063	0.70	47333	16936	35.78	0	0.014250000
70	300	209774571	81339746	2.578992	59090697	560250	0.95	31249403	149551	0.48	90720	29955	33.02	0	0.022620000
70	400	485031201	183322011	2.645788	136703352	1271457	0.93	71524811	121652	0.17	274170	66739	24.34	0	0.045730000
