LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,150000.0,896.0,22618530.0,16940975.0,38590553980,17339213182,0.0,3402252.0,2129.0,919.0,0.0,4576909271.0,67927714.0,13150325.0,3921.15, Time WITHOUT software prefetching: 2414 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2414.0
0.0,150000.0,1024.0,25247150.0,19157399.0,44092813940,19919672117,4.0,3835793.0,3648.0,4678.0,0.0,5231604399.0,77676140.0,14684908.0,4500.87, Time WITHOUT software prefetching: 2643 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2643.0
0.0,250000.0,128.0,5283310.0,4153162.0,9166428214,4127142109,6.0,828318.0,3207.0,2243.0,0.0,1097966070.0,16317883.0,3060570.0,936.18, Time WITHOUT software prefetching: 442 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,442.0
0.0,250000.0,192.0,7841006.0,5991759.0,13787354143,6247563225,0.0,1220458.0,3192.0,1852.0,0.0,1636048097.0,24260417.0,4652548.0,1415.25, Time WITHOUT software prefetching: 574 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,574.0
0.0,250000.0,320.0,13196256.0,9927092.0,23029365002,10300960613,0.0,1994970.0,2080.0,4671.0,0.0,2715965872.0,40381101.0,7665230.0,2330.35, Time WITHOUT software prefetching: 893 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,893.0
0.0,250000.0,512.0,21179226.0,15946280.0,36787681917,16465553840,0.0,3220960.0,3295.0,668.0,0.0,4348069344.0,64582918.0,12277223.0,3724.9, Time WITHOUT software prefetching: 1431 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1431.0
0.0,250000.0,640.0,26334441.0,19886105.0,45938151004,20624337327,0.0,3961628.0,3304.0,4649.0,0.0,5440731233.0,81329831.0,15347532.0,4661.48, Time WITHOUT software prefetching: 1719 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1719.0
0.0,250000.0,784.0,32316954.0,24526665.0,56251563581,25161383158,0.0,4900487.0,3838.0,4412.0,0.0,6672088479.0,99156758.0,18803294.0,5686.86, Time WITHOUT software prefetching: 2075 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2075.0
0.0,250000.0,896.0,37252088.0,28009262.0,64293050054,28745306085,0.0,5618043.0,3592.0,2391.0,0.0,7623668344.0,113242765.0,21805829.0,6496.3, Time WITHOUT software prefetching: 2333 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2333.0
0.0,250000.0,1024.0,42351484.0,32040731.0,73474734541,32843049778,0.0,6345461.0,3214.0,2183.0,0.0,8717001133.0,129447997.0,24506342.0,7421.5, Time WITHOUT software prefetching: 2636 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2636.0
