LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,500000.0,640.0,16.0,34948145.0,20262618.0,27047011066,6167061931,488.0,5470684.0,5401.0,2449.0,0.0,3872465842.0,1786530.0,19448650.0,1554.68, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 258 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,258.0
0.0,500000.0,640.0,20.0,34806480.0,20241540.0,27024267141,6191308418,391.0,5481069.0,2037.0,3374.0,0.0,3890913686.0,2035074.0,19691160.0,1575.7300000000002, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 250 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,250.0
0.0,500000.0,640.0,24.0,34886270.0,20287127.0,27058320249,6170437140,293.0,5466946.0,5545.0,36842.0,0.0,3872547162.0,2148918.0,19435243.0,1554.88, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 244 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,244.0
0.0,500000.0,640.0,28.0,34850048.0,20252990.0,27037839830,6170185378,202.0,5449795.0,5509.0,1835.0,0.0,3891584195.0,1592433.0,19708377.0,1646.63, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 248 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,248.0
0.0,500000.0,784.0,4.0,42618010.0,24765272.0,33168301216,7554224443,781.0,6682784.0,6228.0,44702.0,0.0,4760561314.0,2110281.0,24116952.0,2021.75, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 294 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,294.0
0.0,500000.0,784.0,8.0,42671921.0,24777712.0,33189702322,7551513085,683.0,6672974.0,6226.0,44385.0,0.0,4748825996.0,2075611.0,24302793.0,1992.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 281 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,281.0
0.0,500000.0,784.0,12.0,42664682.0,24720355.0,33127223383,7608274341,586.0,6696520.0,6210.0,42637.0,0.0,4758173366.0,2402708.0,24162824.0,2029.75, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 284 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,284.0
0.0,500000.0,784.0,16.0,42732050.0,24786841.0,33191838164,7551050491,489.0,6667506.0,6100.0,41849.0,0.0,4752457162.0,2448315.0,24325892.0,1991.4399999999998, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 286 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,286.0
0.0,500000.0,784.0,20.0,42745285.0,24802121.0,33164170159,7546769182,390.0,6668906.0,6123.0,41061.0,0.0,4752313961.0,2361053.0,24329600.0,1989.68, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 281 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,281.0
0.0,500000.0,784.0,24.0,42715439.0,24767955.0,33167937540,7561819145,293.0,6712792.0,6420.0,43804.0,0.0,4752455587.0,2240820.0,23757390.0,1896.9800000000002, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 256 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,256.0
0.0,500000.0,784.0,28.0,42679322.0,24764708.0,33124715934,7542281290,195.0,6658648.0,1819.0,28362.0,0.0,4757395573.0,2593415.0,23711333.0,1905.76, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 282 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,282.0
0.0,500000.0,896.0,4.0,48883043.0,28311118.0,37855601749,8667608835,107.0,7646674.0,6449.0,47013.0,0.0,5442655099.0,2575794.0,27650619.0,2198.23, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 307 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,307.0
0.0,500000.0,896.0,8.0,48835986.0,28331867.0,37882428664,8619295280,684.0,7650423.0,6793.0,2409.0,0.0,5450438474.0,2230712.0,27261691.0,2176.52, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 307 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,307.0
0.0,500000.0,896.0,12.0,48855171.0,28319137.0,37883003659,8605990121,590.0,7658846.0,1873.0,663.0,0.0,5444922987.0,2209364.0,27162327.0,2172.97, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 317 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,317.0
0.0,500000.0,896.0,16.0,48833743.0,28323363.0,37892810320,8607634712,488.0,7596908.0,6840.0,2828.0,0.0,5451171627.0,2255263.0,27807374.0,2275.37, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 295 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,295.0
0.0,500000.0,896.0,20.0,48864107.0,28387217.0,37897836114,8660421913,390.0,7608735.0,7038.0,48143.0,0.0,5440087704.0,2857220.0,27310067.0,2351.64, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 312 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,312.0
0.0,500000.0,896.0,24.0,48894284.0,28335726.0,37903969315,8652841158,293.0,7650641.0,6947.0,3416.0,0.0,5432435478.0,2809709.0,27593617.0,2313.05, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 298 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,298.0
0.0,500000.0,896.0,28.0,48865612.0,28318924.0,37888991244,8618310844,195.0,7591521.0,7178.0,749.0,0.0,5454597345.0,2475653.0,27837341.0,2277.41, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 314 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,314.0
0.0,500000.0,1024.0,4.0,55773429.0,32344603.0,43301244062,9851707407,782.0,8677831.0,6989.0,2856.0,0.0,6232579312.0,2955004.0,31765273.0,2603.22, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 289 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,289.0
0.0,500000.0,1024.0,8.0,55870051.0,32362145.0,43306729261,9835268100,686.0,8718816.0,7473.0,3285.0,0.0,6229225866.0,2659465.0,31043807.0,2476.77, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 296 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,296.0
0.0,500000.0,1024.0,12.0,55807945.0,32419756.0,43319825488,9825497741,586.0,8744184.0,7343.0,55515.0,0.0,6218213257.0,2563775.0,30976618.0,2481.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 287 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,287.0
0.0,500000.0,1024.0,16.0,55827887.0,32358777.0,43302097891,9850096408,488.0,8691458.0,6984.0,810.0,0.0,6240728687.0,2529468.0,31278389.0,2672.02, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 300 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,300.0
0.0,500000.0,1024.0,20.0,55830672.0,32318892.0,43279642003,9878554547,390.0,8693537.0,7314.0,3392.0,0.0,6227124257.0,3035317.0,31515679.0,2508.6, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 288 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,288.0
0.0,500000.0,1024.0,24.0,55926141.0,32350109.0,43297989115,9822840723,293.0,8720392.0,7692.0,3305.0,0.0,6226617880.0,2692305.0,31032855.0,2478.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 299 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,299.0
0.0,500000.0,1024.0,28.0,55806435.0,32368336.0,43313061325,9840775741,195.0,8682579.0,7566.0,3621.0,0.0,6234216833.0,2951947.0,31780120.0,2603.12, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 276 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,276.0
0.0,1000000.0,128.0,4.0,13938417.0,8183166.0,10808720413,2466248041,843.0,2183389.0,2810.0,218.0,0.0,1565517828.0,696780.0,7945353.0,655.0, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 103 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,103.0
0.0,1000000.0,128.0,8.0,13922575.0,8200463.0,10819431325,2471212786,732.0,2184991.0,2917.0,10078.0,0.0,1554883050.0,666897.0,7767857.0,667.53, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 79 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,79.0
0.0,1000000.0,128.0,12.0,13903912.0,8190021.0,10815886772,2467266505,606.0,2177549.0,1830.0,3285.0,0.0,1560231761.0,824435.0,7917491.0,650.63, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 77 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,77.0
0.0,1000000.0,128.0,16.0,13922248.0,8206763.0,10817599666,2479692713,497.0,2187673.0,2977.0,10560.0,0.0,1559948018.0,754903.0,7868940.0,631.84, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 80 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,80.0
0.0,1000000.0,128.0,20.0,13939551.0,8200495.0,10822669516,2466910198,391.0,2191047.0,3027.0,2146.0,0.0,1558916741.0,665134.0,7727840.0,621.09, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 78 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,78.0
0.0,1000000.0,128.0,24.0,13920908.0,8194171.0,10816496948,2466900217,295.0,2177399.0,1913.0,10321.0,0.0,1558896344.0,705155.0,7922217.0,649.72, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 79 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,79.0
0.0,1000000.0,128.0,28.0,13935650.0,8197198.0,10838838075,2475059572,194.0,2187342.0,3147.0,10304.0,0.0,1556817370.0,858176.0,7789316.0,669.26, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 86 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,86.0
0.0,1000000.0,192.0,4.0,20876572.0,12207819.0,16227086604,3704989030,0.0,3268728.0,3104.0,13548.0,0.0,2330279441.0,1341429.0,11772257.0,942.19, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 106 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,106.0
0.0,1000000.0,192.0,8.0,20840858.0,12216292.0,16243639511,3716785158,705.0,3261332.0,1837.0,14160.0,0.0,2331743314.0,1244928.0,11767368.0,947.25, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 124 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,124.0
0.0,1000000.0,192.0,12.0,20893954.0,12236587.0,16224252431,3736331717,594.0,3270397.0,3102.0,11665.0,0.0,2330088653.0,1216890.0,11606368.0,939.85, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 112 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,112.0
0.0,1000000.0,192.0,16.0,21009572.0,12280326.0,16261279682,3731584983,0.0,3280898.0,3170.0,13349.0,0.0,2319426604.0,1274470.0,11618162.0,940.02, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 103 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,103.0
0.0,1000000.0,192.0,20.0,20813257.0,12193179.0,16222543239,3725677339,391.0,3269941.0,2097.0,2569.0,0.0,2345316415.0,1289641.0,11782849.0,950.12, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 108 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,108.0
0.0,1000000.0,192.0,24.0,20934443.0,12208089.0,16227027554,3708083726,0.0,3265615.0,3337.0,12062.0,0.0,2323196293.0,1039619.0,11907119.0,973.67, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 155 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,155.0
0.0,1000000.0,192.0,28.0,20901566.0,12219122.0,16231457833,3709600872,195.0,3272441.0,3245.0,2174.0,0.0,2337140686.0,1242852.0,11798680.0,987.7199999999999, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 106 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,106.0
0.0,1000000.0,320.0,4.0,34871750.0,20263887.0,27068056346,6177369583,810.0,5446457.0,3650.0,998.0,0.0,3884572480.0,2015869.0,19720853.0,1648.5199999999998, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 154 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,154.0
0.0,1000000.0,320.0,8.0,34919336.0,20276348.0,27054525779,6169126465,694.0,5452789.0,3722.0,2745.0,0.0,3882881612.0,1734127.0,19392407.0,1553.13, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 157 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,157.0
0.0,1000000.0,320.0,12.0,34872826.0,20277377.0,27070832365,6180400240,602.0,5451758.0,1847.0,2352.0,0.0,3877386204.0,2005950.0,19655729.0,1573.62, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 155 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,155.0
0.0,1000000.0,320.0,16.0,34869885.0,20254464.0,27062043628,6188753796,491.0,5433879.0,1915.0,610.0,0.0,3883442604.0,1873222.0,19512500.0,1677.36, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 156 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,156.0
0.0,1000000.0,320.0,20.0,34895143.0,20271057.0,27071257216,6164211951,391.0,5456881.0,3718.0,507.0,0.0,3890204091.0,1982882.0,19403732.0,1551.61, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 151 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,151.0
0.0,1000000.0,320.0,24.0,34890516.0,20270818.0,27066022549,6152433070,293.0,5475233.0,3756.0,1988.0,0.0,3881700759.0,1709311.0,19395897.0,1553.7699999999998, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 157 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,157.0
0.0,1000000.0,320.0,28.0,34863806.0,20247381.0,27048881981,6189261676,0.0,5434767.0,3834.0,19617.0,0.0,3875670820.0,1850298.0,19852528.0,1633.89, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 159 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,159.0
0.0,1000000.0,512.0,4.0,55816120.0,32286341.0,43261311305,9848404738,782.0,8642281.0,4797.0,1209.0,0.0,6245041508.0,3371719.0,31839422.0,2609.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 207 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,207.0
0.0,1000000.0,512.0,8.0,55706494.0,32442043.0,43314511366,10073380973,0.0,8682478.0,5134.0,28585.0,0.0,6224399163.0,3144901.0,31589144.0,2695.06, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 211 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,211.0
0.0,1000000.0,512.0,12.0,55991022.0,32347331.0,43289517553,10000535501,588.0,8667100.0,5640.0,2886.0,0.0,6212654667.0,2597183.0,31472570.0,2678.19, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 198 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,198.0
0.0,1000000.0,512.0,16.0,55766082.0,32372950.0,43392082208,9968258562,488.0,8654678.0,5340.0,28674.0,0.0,6221612486.0,2634757.0,31221708.0,2719.0, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 209 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,209.0
0.0,1000000.0,512.0,20.0,55739581.0,32366290.0,43293471536,9898474300,391.0,8627307.0,5071.0,3111.0,0.0,6225944774.0,2796451.0,31135332.0,2503.72, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 199 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,199.0
0.0,1000000.0,512.0,24.0,55698246.0,32355483.0,43390463756,9886602695,293.0,8669692.0,4972.0,29879.0,0.0,6217853456.0,2653599.0,31203107.0,2717.91, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 197 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,197.0
0.0,1000000.0,512.0,28.0,55728523.0,32301244.0,43313415123,9962841913,195.0,8690777.0,4919.0,29876.0,0.0,6215519339.0,2866254.0,31556689.0,2692.56, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 206 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,206.0
0.0,1000000.0,640.0,4.0,69733152.0,40353778.0,54100865743,12395526008,783.0,10810808.0,5365.0,36369.0,0.0,7785608952.0,3680786.0,39044449.0,3384.4499999999994, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 270 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,270.0
0.0,1000000.0,640.0,8.0,69776363.0,40307106.0,54030491966,12302721476,685.0,10821861.0,5537.0,3394.0,0.0,7787299149.0,3441701.0,38959017.0,3105.9, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 257 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,257.0
0.0,1000000.0,640.0,12.0,69581956.0,40329484.0,54075330164,12343533309,589.0,10898704.0,5518.0,35251.0,0.0,7789644146.0,3832969.0,38711382.0,3111.9600000000005, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 257 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,257.0
0.0,1000000.0,640.0,16.0,69542475.0,40257065.0,54021331297,12299945705,490.0,10836474.0,5490.0,3812.0,0.0,7804373796.0,3377433.0,39047654.0,3331.52, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 251 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,251.0
0.0,1000000.0,640.0,20.0,69765086.0,40351616.0,54028330719,12325872194,390.0,10844573.0,5500.0,36367.0,0.0,7777601124.0,4039990.0,39358320.0,3140.65, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 257 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,257.0
0.0,1000000.0,640.0,24.0,69693210.0,40297214.0,54041557132,12295300226,8.0,10834073.0,5077.0,35412.0,0.0,7782478462.0,3250064.0,39389382.0,3127.4600000000005, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 264 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,264.0
0.0,1000000.0,640.0,28.0,69681960.0,40288605.0,54054934300,12284805669,195.0,10820115.0,5464.0,3068.0,0.0,7802570015.0,3311740.0,39419416.0,3132.53, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 251 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,251.0
