LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,64,1021132,715902,664926887,160551795,0,154341,2469,6472,0,95930829,69220,538036,42.55," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 41 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,128,1994329,1227492,1357269908,312026111,0,292371,2777,8165,0,195817139,79946,1049623,80.02," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 78 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,256,3693392,2272339,2768698352,634914010,0,582342,2315,795,0,380934008,161942,1990823,158.23," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 133 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,300,4184230,2552630,3197341512,731808577,0,644823,1647,268,0,457761322,183482,2285954,261.75,"malloc(): corrupted top size "
0,125000,512,7102043,4200254,5404589520,1249970788,0,1129237,5382,545,0,785717771,317173,4034343,324.29," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 201 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,720,10016752,5948837,7678206443,1756438690,0,1525514,5972,40076,0,1084933040,478567,5596586,446.16," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 280 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,900,12080988,7196535,9511051218,2185069065,0,1935764,2574,4722,0,1357042353,575833,6758499,762.83,"malloc(): corrupted top size "
0,125000,1024,14010398,8232787,10805988245,2466947247,0,2235611,8426,2743,0,1566700912,707567,7849423,652.77," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 284 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1200,16657000,9717244,12712948907,2897046668,0,2609007,8707,2425,0,1824260478,801019,9146173,725.59," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 357 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1500,20387204,11959333,15922659605,3629035717,0,3195561,2601,4375,0,2261945013,903847,11333391,1273.25,"malloc(): corrupted top size "
0,250000,64,1977374,1267568,1393251404,314970329,0,291178,2598,6866,0,190750865,128727,1013545,80.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 45 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
