LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,64,1018733,718999,798631887,187888758,0,158873,4082,4922,0,104822795,48451,555102,47.12," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 52 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,128,1911820,1181959,1524735660,350364178,0,282700,5841,9430,0,215171880,82273,1072947,86.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 144 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,256,3626585,2264358,3220557296,715886266,0,586775,9072,19785,0,403134583,222240,1980518,170.18," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 144 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,300,4282451,2660378,3806509826,833046968,0,655973,2457,2333,0,466751004,246677,2277149,271.91,"malloc(): corrupted top size "
0,125000,512,6985594,4211489,6291895452,1392401986,0,1147763,12768,32297,0,836795287,334874,3948699,333.80," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 197 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,720,10019085,5947787,8929890900,1954241213,0,1590105,14448,42319,0,1167358006,437838,5505570,467.04," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 263 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,900,12225336,7172833,11017207729,2426227301,0,1949038,3331,2994,0,1464363117,545923,6829995,798.31,"malloc(): corrupted top size "
0,125000,1024,14011249,8243752,12546790899,2807316938,0,2219056,1829,54674,0,1668085048,622297,7911115,682.09," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 282 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1200,16613401,9632067,14796362407,3247930915,0,2643396,18500,65998,0,1949640433,780703,9175391,775.15," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 356 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1500,20294534,11867255,18371004152,4088324243,0,3254890,4331,7138,0,2437087286,933859,11432998,1352.18,"malloc(): corrupted top size "
0,250000,64,1988149,1233467,1585097030,348446422,0,279335,1682,5096,0,207683982,80472,1031046,87.17," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 53 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,128,3624724,2281740,3252210274,724496316,0,570553,5495,11389,0,400035891,176555,1953687,173.26," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 102 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,256,6999029,4194724,6290368602,1391162509,0,1130779,9185,2618,0,833244430,365682,3866574,333.87," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 148 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,300,8375925,4938125,7404074270,1640234541,0,1281907,2490,1752,0,974548210,380804,4679396,544.55,"malloc(): corrupted top size "
0,250000,512,13929490,8205116,12566708176,2797522593,0,2250207,13736,34514,0,1671033068,672180,7793158,695.47," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 206 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,720,19544332,11541156,17753726996,3940297944,0,3133916,13836,43376,0,2328910583,941749,10888690,935.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 269 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,900,24598589,14352574,22204458799,4867179293,0,3852585,3132,2647,0,2930954202,1169975,13813916,1653.68,"malloc(): corrupted top size "
0,250000,1024,27900871,16244302,25219455370,5624305737,0,4461363,17796,57747,0,3327969733,1300159,15747210,1366.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 295 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,1200,32858879,19100458,29547523252,6484424649,0,5190938,2107,17379,0,3902519858,1479492,18469817,1543.33," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 356 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,1500,40767523,23637059,36797844398,8184127749,0,6442600,4047,5289,0,4886674884,1830383,23065516,2878.80,"malloc(): corrupted top size "
0,500000,64,3620237,2251552,3215656064,711547145,0,565215,4450,7998,0,403957436,180998,1982284,170.70," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 56 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,128,6994384,4178199,6293093786,1405692089,0,1119223,5980,12057,0,837971044,396455,3963800,342.11," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 93 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,256,13970889,8204779,12617096338,2821975347,0,2214965,9027,17746,0,1663815786,630698,7748939,671.37," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 144 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,300,16317467,9612405,14805176584,3286637443,0,2589892,2644,3695,0,1955976685,757856,9176481,1087.52,"malloc(): corrupted top size "
0,500000,512,27898739,16357496,25172710594,5537733559,0,4411730,12825,2698,0,3331108327,1315175,15488051,1317.21," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 198 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,720,39273682,22820761,35454515758,7858112605,0,6243840,15147,44062,0,4686337039,1777960,22101680,1923.75," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 268 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,900,48918180,28412304,44282592480,9873809451,0,7763604,1715,6107,0,5860028496,2253381,27557482,3478.72,"malloc(): corrupted top size "
0,500000,1024,56010287,32429158,50392369597,11152223241,0,8817576,16659,3869,0,6651168731,2540423,31384877,2685.91," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 291 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,1200,65202717,37862137,59100702332,13245882791,0,10395735,18701,69098,0,7799067881,2973560,36773143,3256.40," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 416 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,1500,81549877,47239005,73777207892,16627805755,0,12857537,3822,2082,0,9764912399,3698082,46099779,5939.19,"malloc(): corrupted top size "
0,1000000,64,7026761,4180136,6284541062,1391035131,0,1117438,4503,5971,0,839184683,327235,3919905,335.87," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 58 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,128,13929387,8198098,12582119089,2775261251,0,2216931,5983,12003,0,1670375553,722629,7851441,663.72," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 93 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,256,27855082,16247344,25228699418,5589292440,0,4450355,9030,19770,0,3320456169,1306113,15656622,1363.66," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 150 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,300,32737508,19029453,29545151769,6487511681,0,5108054,2412,1794,0,3914911918,1531305,18201195,2144.83,"malloc(): corrupted top size "
0,1000000,512,55774876,32300469,50327509894,11158295324,0,8828819,12718,30522,0,6675523645,2589831,31154464,2783.69," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 248 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,720,78380775,45379994,70805450600,16165797231,0,12449627,13618,4190,0,9374261351,3647287,44163130,4147.27," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 282 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,900,97807006,56656328,88551460582,20193906076,0,15443017,3317,6314,0,11723981792,4545328,55358898,6989.49,"malloc(): corrupted top size "
0,1000000,1024,111293279,64412264,100687589056,23106632953,0,17660651,16388,60900,0,13340202557,5173190,62721017,5894.81," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 311 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,1200,130555935,75501081,117984794920,26519511584,0,20537950,17534,7078,0,15625606417,6144875,72656789,6542.70," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 372 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,1500,163069237,93997931,147272039501,33704891019,0,25684295,4188,5881,0,19509396505,7576113,92204074,11576.96,"malloc(): corrupted top size "
0,6000000,64,41855923,24257984,37796488478,8328831848,0,6568935,4441,1437,0,5009975598,2493993,23576010,1987.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 85 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,6000000,128,83317927,48333426,75630453324,16791255954,0,13166586,5933,12339,0,10004585238,4985432,47120105,4072.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 99 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,6000000,256,166817398,96430556,150988855094,34449295690,0,26306064,7882,24752,0,20037401425,9972671,94433560,8596.14," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 171 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,6000000,300,178000329,112337581,176763218456,41301421772,0,27555999,2561,13348,0,23479169360,11696380,102289774,14396.66,"malloc(): corrupted top size "
0,6000000,512,43163,131523,11175294,6872904,0,16139,1437,2120,0,2531306,74281,<not counted>,2.93,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,720,2940519,1908187,2613905255,573742769,0,439387,2366,2953,0,305820545,187789,1504003,183.03,""
0,6000000,900,119931096,69251843,108578122519,24193046956,0,18931959,2062,4103,0,14435028628,7163722,66962569,8058.76,""
0,6000000,1024,60319147,113587771,181355489342,43156176084,0,5382049,2561,15530,0,24114971897,11925287,45428627,17495.52,""
0,6000000,1200,57380,131375,11175967,6791431,0,16538,1451,2030,0,2319825,65389,<not counted>,2.99,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,1500,44444769,25819029,40294530576,8979383874,0,7058612,2558,3582,0,5353985556,2731973,25126271,2985.31,""
