LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,125000.0,720.0,8.0,1874442.0,1190595.3333333333,1347620610,416440572,735.3333333333334,294034.6666666667,2711.3333333333335,8825.666666666666,0.0,200452338.0,94544.0,1046046.6666666666,104.92666666666666, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 60 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,60.0
0.0,125000.0,720.0,12.0,1852995.0,1189353.3333333333,1357787827,410895382,618.0,296406.3333333333,2788.0,7144.666666666667,0.0,198780540.66666666,121239.66666666667,1012403.6666666666,102.34666666666665, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 54 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,54.0
0.0,125000.0,720.0,16.0,1820977.6666666667,1151093.0,1319517942,404844595,493.0,304106.0,2901.6666666666665,4117.333333333333,0.0,201737988.66666666,97806.0,1005371.0,101.27333333333333, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 53 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,53.0
0.0,125000.0,720.0,20.0,1868959.3333333333,1167499.6666666667,1334498119,411799527,389.0,298779.0,2822.3333333333335,8653.0,0.0,202744138.0,106057.33333333333,1042654.0,104.05666666666667, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 54 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,54.0
0.0,125000.0,720.0,24.0,1851288.3333333333,1186269.0,1353254983,416567722,293.0,301403.6666666667,2832.6666666666665,10161.0,0.0,199508978.0,124872.66666666667,1034334.3333333334,103.60333333333334, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 56 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,56.0
0.0,125000.0,720.0,28.0,1897283.3333333333,1225661.6666666667,1374554303,424717548,192.66666666666666,294942.6666666667,2884.0,10469.333333333334,0.0,199206891.0,162277.66666666666,1033677.6666666666,105.5, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 57 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,57.0
0.0,125000.0,1024.0,4.0,1824442.0,1155749.0,1327582369,409111415,1225.0,305743.0,3027.3333333333335,7705.666666666667,0.0,202925088.66666666,81099.33333333333,1025872.0,102.57333333333334, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 71 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,71.0
0.0,125000.0,1024.0,8.0,1819931.0,1167168.3333333333,1336270770,410620966,1117.0,307361.3333333333,3084.3333333333335,12520.333333333334,0.0,201438558.33333334,107196.0,1018623.3333333334,102.18666666666667, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 69 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,69.0
0.0,125000.0,1024.0,12.0,1830560.6666666667,1184995.6666666667,1357785706,410934022,1007.0,307618.0,3123.6666666666665,12530.333333333334,0.0,199966043.33333334,115843.0,1018412.6666666666,102.67, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 69 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,69.0
0.0,125000.0,1024.0,16.0,1824028.6666666667,1174857.3333333333,1342027628,409367346,896.0,309198.6666666667,3185.0,9459.0,0.0,199797011.66666666,149406.0,1004636.6666666666,100.7, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 71 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,71.0
0.0,125000.0,1024.0,20.0,1848276.3333333333,1172973.0,1336850026,411001638,787.0,303351.3333333333,3154.0,12710.666666666666,0.0,201220682.0,135253.0,1030622.3333333334,102.68333333333334, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 71 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,71.0
0.0,125000.0,1024.0,24.0,1823675.6666666667,1164447.0,1327832862,404783633,667.6666666666666,308696.0,3278.3333333333335,2698.0,0.0,200346381.0,131135.0,996358.0,99.69, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 72 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,72.0
0.0,125000.0,1024.0,28.0,1860394.6666666667,1193647.3333333333,1341868619,415243764,561.6666666666666,302066.3333333333,3211.0,9871.333333333334,0.0,199668127.33333334,160906.0,1023749.3333333334,102.90000000000002, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 75 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,75.0
0.0,250000.0,90.0,4.0,3634810.0,2228445.6666666665,2750643015,808510489,12.0,550858.0,2092.6666666666665,1718.0,0.0,385521945.0,188706.66666666666,1984309.6666666667,197.76, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 12 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,12.0
