LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,50000.0,128.0,856037.0,565880.0,524784506,129158107,0.0,140679.0,3510.0,143.0,0.0,82587682.0,37100.0,479096.0,33.85, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 69 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,69.0
0.0,50000.0,192.0,1262087.0,838246.0,796309831,193922154,0.0,172374.0,2943.0,11422.0,0.0,116047176.0,76475.0,651708.0,51.63, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 95 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,95.0
0.0,50000.0,320.0,2032271.0,1243190.0,1352059899,321138940,0.0,281369.0,4091.0,17596.0,0.0,195245288.0,79885.0,1062214.0,85.64, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 163 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,163.0
0.0,50000.0,512.0,3061164.0,1901727.0,2242616546,507491514,0.0,473046.0,5397.0,5697.0,0.0,304978152.0,123690.0,1605302.0,135.24, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 197 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,197.0
0.0,50000.0,640.0,3659648.0,2301394.0,2783162594,639625613,0.0,596165.0,5798.0,36925.0,0.0,374204480.0,175977.0,1983789.0,169.14, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 248 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,248.0
0.0,50000.0,784.0,4441392.0,2700146.0,3376102099,780506343,0.0,737905.0,6522.0,43245.0,0.0,462766836.0,201947.0,2447610.0,209.54, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 284 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,284.0
0.0,50000.0,896.0,5048917.0,3089092.0,3835899904,882412676,0.0,829923.0,6944.0,2182.0,0.0,530686165.0,257757.0,2821299.0,229.73, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 305 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,305.0
0.0,50000.0,1024.0,5645088.0,3508984.0,4393087660,1020655548,0.0,944476.0,8266.0,58799.0,0.0,611293772.0,265175.0,3124946.0,268.66, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 293 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,293.0
0.0,150000.0,128.0,2327441.0,1470943.0,1682354448,379662875,0.0,344795.0,3060.0,2277.0,0.0,229800994.0,116146.0,1221911.0,96.43, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 85 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,85.0
0.0,150000.0,192.0,3343455.0,2076981.0,2523836863,573810796,0.0,503008.0,3259.0,12058.0,0.0,342231167.0,140361.0,1794896.0,142.8, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 119 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,119.0
