LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,150000.0,784.0,12971840.0,7581553.0,11620534403,2564723176,0.0,2088190.0,14969.0,17945.0,0.0,1516737494.0,568821.0,7260142.0,608.28, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 284 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,284.0
0.0,150000.0,896.0,14604643.0,8624047.0,13206520383,2939315617,0.0,2354353.0,15494.0,19079.0,0.0,1756561365.0,664411.0,8189115.0,702.58, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 405 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,405.0
0.0,150000.0,1024.0,16935837.0,9939765.0,15171870572,3367676770,0.0,2622768.0,2238.0,23968.0,0.0,1995753404.0,827166.0,9399388.0,846.07, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 297 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,297.0
0.0,250000.0,128.0,3618364.0,2249036.0,3215117874,713946690,0.0,574179.0,7449.0,9876.0,0.0,402768320.0,171120.0,1962984.0,172.88, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 119 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,119.0
0.0,250000.0,192.0,5348111.0,3229358.0,4755356716,1057124152,0.0,856527.0,1790.0,1342.0,0.0,609608190.0,244452.0,2965874.0,256.85, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 153 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,153.0
0.0,250000.0,320.0,8953685.0,5245646.0,7871899505,1736369200,0.0,1391365.0,1866.0,2038.0,0.0,1041121453.0,408125.0,4981833.0,420.06, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 179 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,179.0
0.0,250000.0,512.0,13938684.0,8238655.0,12654836112,2793128552,0.0,2235058.0,11925.0,15038.0,0.0,1663640993.0,660579.0,7748080.0,668.27, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 217 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,217.0
0.0,250000.0,640.0,17614651.0,10328666.0,15809131488,3507727805,0.0,2766794.0,12643.0,2470.0,0.0,2080211757.0,841447.0,9879665.0,855.71, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 260 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,260.0
0.0,250000.0,784.0,21445365.0,12517174.0,19280848505,4249376019,0.0,3339488.0,1759.0,20918.0,0.0,2541477053.0,968533.0,11891887.0,1012.6, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 335 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,335.0
0.0,250000.0,896.0,24533462.0,14219340.0,21958084066,4845405041,0.0,3891474.0,19094.0,603.0,0.0,2929563384.0,1096897.0,13679221.0,1156.85, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 377 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,377.0
