LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,150000.0,784.0,19588004.0,14744278.0,33137283663,14712774153,0.0,2999193.0,5146.0,14736.0,0.0,3942800714.0,59473076.0,11486802.0,3374.16, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 541 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,541.0
0.0,150000.0,896.0,22394927.0,16951987.0,37833295495,16403063341,0.0,3400372.0,4359.0,13130.0,0.0,4505394324.0,67929352.0,12915180.0,3710.9, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 661 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,661.0
0.0,150000.0,1024.0,25341117.0,19194163.0,43251207293,19167830975,0.0,3866614.0,4103.0,8968.0,0.0,5146380873.0,77574838.0,14748128.0,4337.64, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 622 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,622.0
0.0,250000.0,128.0,5260337.0,4107471.0,9005871095,3914440149,0.0,834826.0,3897.0,675.0,0.0,1073608963.0,16191140.0,3038250.0,893.5300000000001, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 178 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,178.0
0.0,250000.0,192.0,7805005.0,6017013.0,13539347106,5857962636,0.0,1231172.0,3764.0,10118.0,0.0,1608125979.0,24279604.0,4654263.0,1326.92, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 246 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,246.0
0.0,250000.0,320.0,13089932.0,9900997.0,22570529178,9820422699,18.0,2006864.0,3854.0,11059.0,0.0,2679928564.0,40426688.0,7679367.0,2221.73, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 325 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,325.0
0.0,250000.0,512.0,21043572.0,15906801.0,36076957587,15628597616,0.0,3232171.0,3564.0,7662.0,0.0,4285632464.0,64601194.0,12236542.0,3537.11, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 395 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,395.0
0.0,250000.0,640.0,26484668.0,19985079.0,45077312479,19483731911,0.0,3966274.0,2143.0,14125.0,0.0,5357701734.0,80804421.0,15374633.0,4408.33, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 516 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,516.0
0.0,250000.0,784.0,32376634.0,24554904.0,55192942810,23922275649,9.0,4910427.0,4886.0,2371.0,0.0,6569698003.0,99031855.0,19039290.0,5412.5, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 599 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,599.0
0.0,250000.0,896.0,37209305.0,28066647.0,63087741618,27394494362,0.0,5580124.0,1859.0,6211.0,0.0,7504846651.0,113114686.0,21760022.0,6194.98, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 671 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,671.0
