LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,125000.0,90.0,1928691.6666666667,1244573.0,1629420721,358636569,0.0,286308.6666666667,2112.3333333333335,2220.3333333333335,0.0,204169135.0,115045.33333333333,1018478.6666666666,90.82, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 16 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,16.0
0.0,125000.0,180.0,1954328.6666666667,1261449.6666666667,1629826104,355605342,0.0,281760.0,1691.3333333333333,3590.0,0.0,204975675.0,122497.33333333333,1014171.3333333334,87.45, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 26 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,26.0
0.0,125000.0,360.0,1969923.6666666667,1250398.6666666667,1607540049,352960204,0.0,280203.0,1669.6666666666667,5787.333333333333,0.0,206581534.66666666,103530.33333333333,1026729.0,87.25, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 50 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,50.0
0.0,125000.0,720.0,1986653.0,1255429.6666666667,1609180271,353742573,0.0,279290.6666666667,1694.3333333333333,9612.0,0.0,206084784.0,99020.0,1027977.0,87.62666666666667, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 89 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,89.0
0.0,125000.0,1024.0,1988699.3333333333,1276908.6666666667,1639334712,357602908,0.0,285751.3333333333,1701.6666666666667,8475.333333333334,0.0,204927553.0,122296.66666666667,1030830.3333333334,88.75999999999999, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 110 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,110.0
0.0,250000.0,90.0,3612742.3333333335,2244978.3333333335,3211562673,717770900,0.0,565329.6666666666,2515.6666666666665,3316.3333333333335,0.0,403308146.6666667,187188.33333333334,1954927.6666666667,173.04333333333332, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 15 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,15.0
0.0,250000.0,180.0,3656673.3333333335,2258430.6666666665,3222606648,719676114,0.0,558926.3333333334,3035.6666666666665,3632.0,0.0,406521367.6666667,161050.66666666666,1971957.0,171.31000000000003, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 26 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,26.0
0.0,250000.0,360.0,3598096.0,2257316.0,3218178367,721199465,0.0,571951.3333333334,3872.0,7374.0,0.0,401326079.0,205674.0,1960940.6666666667,172.47, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 50 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,50.0
0.0,250000.0,720.0,3626242.0,2259071.6666666665,3222570631,715917039,0.0,575288.6666666666,5760.333333333333,10975.666666666666,0.0,403467178.3333333,204967.0,1976779.3333333333,171.01333333333332, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 98 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,98.0
0.0,250000.0,1024.0,3624563.3333333335,2252056.6666666665,3216429906,717908434,0.0,578647.3333333334,7400.333333333333,14595.666666666666,0.0,403352315.0,182897.33333333334,1973536.3333333333,172.14333333333332, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 136 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,136.0
