LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,150000.0,896.0,14743431.0,8584714.0,13216023253,3671083831,0.0,2375976.0,18648.0,23867.0,0.0,1762668497.0,725635.0,8384957.0,864.89, Time WITHOUT software prefetching: 253 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,253.0
0.0,150000.0,1024.0,17031560.0,9823721.0,15143837333,4205043373,0.0,2690380.0,23119.0,26686.0,0.0,2016966360.0,748236.0,9551009.0,1003.46, Time WITHOUT software prefetching: 239 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,239.0
0.0,250000.0,128.0,3770399.0,2271949.0,3215871339,881967420,0.0,563829.0,7184.0,7616.0,0.0,407119169.0,155269.0,2021590.0,206.59, Time WITHOUT software prefetching: 70 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,70.0
0.0,250000.0,192.0,5402861.0,3241632.0,4781535055,1327400141,0.0,852983.0,7892.0,9500.0,0.0,622875874.0,235689.0,3010075.0,315.49, Time WITHOUT software prefetching: 92 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,92.0
0.0,250000.0,320.0,8952271.0,5234573.0,7882603227,2191710855,0.0,1409786.0,8712.0,543.0,0.0,1054550676.0,393966.0,4990892.0,527.68, Time WITHOUT software prefetching: 120 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,120.0
0.0,250000.0,512.0,14024927.0,8216489.0,12614261605,3509353160,0.0,2256525.0,12022.0,155.0,0.0,1680501917.0,625518.0,7895966.0,825.41, Time WITHOUT software prefetching: 166 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,166.0
0.0,250000.0,640.0,17566104.0,10301057.0,15841202395,4379083357,0.0,2792750.0,13640.0,18494.0,0.0,2090222043.0,812882.0,9882529.0,1027.4, Time WITHOUT software prefetching: 208 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,208.0
0.0,250000.0,784.0,21364707.0,12479444.0,19325554763,5309556161,0.0,3420689.0,16710.0,22128.0,0.0,2560505523.0,970878.0,11940144.0,1294.16, Time WITHOUT software prefetching: 239 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,239.0
0.0,250000.0,896.0,24774996.0,14367171.0,22152697112,6128270617,0.0,3901810.0,17083.0,20940.0,0.0,2927028200.0,1094665.0,13913006.0,1468.4399999999998, Time WITHOUT software prefetching: 250 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,250.0
0.0,250000.0,1024.0,28007096.0,16295912.0,25316102173,6941491395,0.0,4489651.0,25233.0,28618.0,0.0,3328385799.0,1244668.0,15617331.0,1695.3, Time WITHOUT software prefetching: 239 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,239.0
0.0,500000.0,128.0,6927145.0,4124103.0,6251393246,1742895730,0.0,1132078.0,7684.0,2633.0,0.0,847849680.0,391357.0,3903227.0,424.64000000000004, Time WITHOUT software prefetching: 68 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,68.0
0.0,500000.0,192.0,10670472.0,6315918.0,9577172622,2638458179,0.0,1689729.0,2045.0,2622.0,0.0,1227507304.0,538219.0,5889112.0,619.02, Time WITHOUT software prefetching: 96 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,96.0
0.0,500000.0,320.0,17650008.0,10288176.0,15828681976,4387168954,0.0,2771792.0,8709.0,10881.0,0.0,2095460225.0,793584.0,9913447.0,1031.52, Time WITHOUT software prefetching: 126 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,126.0
0.0,500000.0,512.0,27981288.0,16319678.0,25344977705,6951532585,0.0,4466225.0,12665.0,16034.0,0.0,3331675408.0,1316400.0,15546594.0,1695.76, Time WITHOUT software prefetching: 159 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,159.0
0.0,500000.0,640.0,34845314.0,20234121.0,31537771248,8729608288,0.0,5558202.0,13858.0,658.0,0.0,4192236288.0,1584018.0,19645536.0,2046.86, Time WITHOUT software prefetching: 205 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,205.0
0.0,500000.0,784.0,42792765.0,24855651.0,38725464748,10602720992,0.0,6834646.0,17816.0,24745.0,0.0,5113336189.0,2014850.0,23776072.0,2491.31, Time WITHOUT software prefetching: 242 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,242.0
0.0,500000.0,896.0,48767894.0,28323096.0,44186770227,12148761864,0.0,7783713.0,18629.0,22448.0,0.0,5865684698.0,2287715.0,27273461.0,2977.03, Time WITHOUT software prefetching: 256 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,256.0
0.0,500000.0,1024.0,55678093.0,32360550.0,50496668537,13883471321,0.0,8892767.0,25324.0,31606.0,0.0,6713073489.0,2578079.0,31152427.0,3405.69, Time WITHOUT software prefetching: 234 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,234.0
0.0,1000000.0,128.0,14063446.0,8242777.0,12661508668,3456981815,0.0,2206208.0,1937.0,8049.0,0.0,1662848547.0,649756.0,7752339.0,815.85, Time WITHOUT software prefetching: 71 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,71.0
0.0,1000000.0,192.0,20982329.0,12271522.0,19006315092,5253177973,0.0,3328240.0,7543.0,10417.0,0.0,2508209749.0,998230.0,11805424.0,1232.49, Time WITHOUT software prefetching: 106 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,106.0
0.0,1000000.0,320.0,34953656.0,20314573.0,31651437510,8658388006,0.0,5546119.0,7847.0,11494.0,0.0,4179968549.0,1682251.0,19410547.0,2033.24, Time WITHOUT software prefetching: 135 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,135.0
0.0,1000000.0,512.0,55767097.0,32294635.0,50526353009,13760355567,0.0,8835855.0,2055.0,944.0,0.0,6695665631.0,2584209.0,31016379.0,3229.16, Time WITHOUT software prefetching: 179 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,179.0
0.0,1000000.0,640.0,69550838.0,40296670.0,63103443303,17243334767,0.0,11037182.0,1875.0,8672.0,0.0,8377980450.0,3309248.0,38747734.0,4055.59, Time WITHOUT software prefetching: 227 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,227.0
0.0,1000000.0,784.0,85259096.0,49355940.0,77344607226,21442951309,0.0,13497551.0,12389.0,16613.0,0.0,10259283263.0,3960809.0,48090365.0,5049.26, Time WITHOUT software prefetching: 243 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,243.0
0.0,1000000.0,896.0,97361753.0,56395185.0,88368024919,24502020568,0.0,15560845.0,12884.0,4302.0,0.0,11721603362.0,4546129.0,54536285.0,6087.43, Time WITHOUT software prefetching: 272 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,272.0
0.0,1000000.0,1024.0,111515038.0,64396819.0,101002357368,28308691345,0.0,17663676.0,16283.0,21355.0,0.0,13408997537.0,5170892.0,62832951.0,6741.61, Time WITHOUT software prefetching: 274 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,274.0
