LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,128,1952218,1217592,1544409347,365401619,0,299145,1897,135,0,214989694,81682,1083010,93.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 90 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,129,1948336,1254279,1630811765,350299893,0,277563,1666,2698,0,211520720,146246,1019076,119.47,"malloc(): corrupted top size "
0,125000,256,3629154,2254330,3215820784,711223597,0,584831,8901,19006,0,405065233,169819,1981024,171.51," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 146 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,257,3548066,2255811,3251532282,715572224,0,565179,2048,3226,0,407650115,193684,1921878,230.87,"malloc(): corrupted top size "
0,125000,512,7076023,4199169,6280299804,1395822371,0,1139430,13034,32262,0,834885530,329108,4005740,341.62," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 205 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,513,6899813,4204601,6344821450,1404129777,0,1122873,2486,3499,0,838586901,327417,3847410,459.81,"malloc(): corrupted top size "
0,125000,720,9987652,5908657,8922048958,1953116192,0,1604830,14527,41865,0,1165482423,439727,5529885,468.39," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 273 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,900,12351940,7295191,11127061354,2460631849,0,1937838,1580,1915,0,1462952254,574350,6911574,808.17,"malloc(): corrupted top size "
0,125000,1024,13978895,8235609,12565554470,2772851107,0,2264104,16607,55201,0,1669814206,639960,7891809,664.93," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 285 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,125000,1025,13843688,8181689,12620360703,2809496761,0,2220766,2723,3233,0,1661502201,616874,7790015,922.58,"malloc(): corrupted top size "
0,250000,128,3621086,2258084,3218605029,707715983,0,580172,5580,11570,0,401942196,227434,1949967,169.36," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 93 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,129,3596108,2274055,3259032441,718288426,0,565824,1998,2871,0,408364442,179282,1944218,233.29,"malloc(): corrupted top size "
0,250000,256,6986310,4196931,6294106625,1390072513,0,1131774,8951,19790,0,836816566,382194,3888240,332.73," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 150 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,257,7005802,4221047,6342130079,1401481059,0,1117311,2156,4038,0,829813366,394650,3910245,457.71,"malloc(): corrupted top size "
0,250000,512,13985709,8224068,12573151283,2766460201,0,2239042,12760,32858,0,1669232014,691755,7777850,664.30," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 200 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,513,13852735,8186103,12624205769,2809689440,0,2244536,2380,2367,0,1662440121,621786,7810193,922.11,"malloc(): corrupted top size "
0,250000,720,19701588,11547054,17726787925,3897158613,0,3151764,15103,44889,0,2323210303,939402,10896537,927.08," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 269 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,900,24494057,14219822,22024150500,4893637056,0,3870165,1682,479,0,2954880112,1100981,13839776,1654.41,"malloc(): corrupted top size "
0,250000,1024,27976155,16304882,25201061164,5703029516,0,4478820,18061,56889,0,3319878335,1247244,15763569,1370.38," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 277 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,250000,1025,27985780,16298913,25255381137,5614131916,0,4451275,2784,218,0,3312003084,1245461,15698094,1936.17,"malloc(): corrupted top size "
0,500000,128,7013997,4179433,6305739967,1398442737,0,1125470,5829,12688,0,833904841,401873,3970359,338.21," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 95 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,129,6970203,4183340,6330120687,1411300617,0,1135407,2218,4015,0,845924241,405455,3968590,471.95,"malloc(): corrupted top size "
0,500000,256,13971544,8199863,12601706221,2796006638,0,2233699,9027,17609,0,1667667722,631595,7853011,674.71," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 143 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,257,14091026,8300235,12717106510,2798916880,0,2217889,2206,228,0,1653814103,629897,7758532,913.04,"malloc(): corrupted top size "
0,500000,512,27948250,16262286,25190455018,5536613444,0,4451164,1881,649,0,3325187347,1266027,15528694,1314.89," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 205 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,513,27798401,16239721,25235007493,5701089367,0,4447294,2252,4167,0,3322132124,1340522,15520120,1966.69,"malloc(): corrupted top size "
0,500000,720,39255498,22721954,35321209881,7881905110,0,6201876,15253,42927,0,4695080476,1779885,22190590,1902.98," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 266 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,900,49052621,28383584,44232651846,9852717818,0,7683515,1739,2935,0,5875561350,2262153,27290912,3437.00,"malloc(): corrupted top size "
0,500000,1024,55557716,32268814,50362400563,11265670990,0,8879609,15161,57186,0,6661999483,2556933,31025197,2729.05," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 294 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,500000,1025,55774088,32233298,50299072020,11142014764,0,8810758,2683,4323,0,6688185788,2532907,31456368,3871.29,"malloc(): corrupted top size "
0,1000000,128,13904337,8201795,12589191209,2794990715,0,2235406,6056,2962,0,1672159060,729396,7746196,686.78," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 96 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx "
0,1000000,129,14155580,8308714,12742160661,2802918211,0,2218242,2053,896,0,1667923236,645769,7781039,915.03,"malloc(): corrupted top size "
