LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,1000000,180,24,19642322,11447810,15227172208,3480738259,14,3067446,1981,1151,0,2172824437,919480,10936724,1235.05,"malloc(): corrupted top size "
0,1000000,180,28,19521373,11459207,15244682239,3498053272,9,3058810,1995,2317,0,2175522276,1194012,10884234,1237.08,"malloc(): corrupted top size "
0,1000000,360,4,39106306,22809179,30525577396,7287665371,39,6092459,2020,6249,0,4375576588,2215337,22282017,2743.29,"malloc(): corrupted top size "
0,1000000,360,8,39220623,22749309,30434433608,7038899891,0,6091907,1969,3420,0,4380512197,1835311,22182276,2551.99,"malloc(): corrupted top size "
0,1000000,360,12,39199060,22723544,30408122827,7209534233,29,6111296,2070,1188,0,4399781595,1973070,22204455,2679.25,"malloc(): corrupted top size "
0,1000000,360,16,39254809,22831397,30483992103,7003141923,24,6080823,1813,2653,0,4379329545,1836304,21923065,2654.56,"malloc(): corrupted top size "
0,1000000,360,20,39202698,22666308,30348824490,6908859596,19,6125467,1810,3950,0,4396371493,2423825,21813105,2452.36,"malloc(): corrupted top size "
0,1000000,360,24,39102902,23134478,30484843534,7068702013,0,6126156,2039,4124,0,4383367540,2011461,21878616,2550.07,"malloc(): corrupted top size "
0,1000000,360,28,39118752,23044766,30439778676,7088381764,9,6095419,2078,4772,0,4377796729,2246734,22258325,2614.32,"malloc(): corrupted top size "
0,1000000,720,4,78428974,45393826,60862256490,14492868789,782,12249229,6115,5309,0,8759212165,4427571,43785545,3766.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 288 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,8,78287824,45395887,60804579370,14588597898,686,12220165,5968,43122,0,8757806919,4619826,43833689,4081.50," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 277 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,12,78265453,45283484,60787778824,14335940757,0,12292069,5999,41848,0,8769267587,3638769,43641778,3715.01," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 279 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,16,78262824,45348210,60896434239,14333392741,489,12261063,6047,44061,0,8748518786,3934816,43758084,3703.68," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 290 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,20,78400726,45466037,60857507346,14392425570,391,12156571,1820,43533,0,8746088114,4298543,43859732,3960.06," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 355 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,24,78346304,45389339,60792398636,14316368748,293,12273693,6426,4794,0,8753679375,3890271,43800198,3687.46," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 282 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,720,28,78434695,45375324,60860108742,14257478124,195,12213665,1851,41764,0,8755423391,4290589,43661030,3681.33," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 277 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,4,111063456,64493041,86551694009,20546547306,784,17448858,6691,57265,0,12445598986,6345749,63441210,5535.66," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 299 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,8,111225685,64487406,86561478993,20453541800,684,17476629,6952,58379,0,12449241480,5287764,63048704,5369.47," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 330 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,12,111434928,64565721,86614787161,20648471207,586,17445855,7314,59223,0,12437994110,5473703,62998792,5763.18," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 309 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,16,111319222,64371161,86417161052,20574839625,0,17408561,8200,61355,0,12476085910,5257071,63113283,5740.97," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 299 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,20,111258092,64508061,86572143360,20409077784,391,17434607,7379,57756,0,12436292286,6554070,63396875,5498.66," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 315 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,24,111447102,64570859,86586610931,20423869018,293,17447812,7380,5748,0,12462418362,5626229,63071938,5357.77," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 335 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,1000000,1024,28,111172427,64369737,86443803752,20330318173,195,17387757,1832,60962,0,12473494102,6242404,62908319,5306.91," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 299 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
0,6000000,90,4,58698968,34022175,45671566310,10426253054,47,9137854,1965,724,0,6572579411,3495382,32756288,3713.28,"malloc(): corrupted top size "
0,6000000,90,8,58427802,33962267,45670094537,10450800289,35,9216270,2100,3094,0,6545408237,3959988,32566635,3789.70,"malloc(): corrupted top size "
0,6000000,90,12,58679481,33982324,45644394548,10507160358,31,9077943,1761,2551,0,6595356434,3536357,32908538,3982.41,"malloc(): corrupted top size "
0,6000000,90,16,58581541,33973723,45633444975,10442846851,25,9150374,1835,891,0,6583550108,4053125,32800010,4010.13,"malloc(): corrupted top size "
0,6000000,90,20,58837948,34031410,45618365579,10457423928,0,9111396,1993,1827,0,6579431768,4135201,33231806,4073.41,"malloc(): corrupted top size "
0,6000000,90,24,58685338,34011435,45616940121,10434582183,14,9171998,1903,2125,0,6561159358,3795159,32668913,3763.50,"malloc(): corrupted top size "
0,6000000,90,28,58605485,34006415,45684451263,10456833039,9,9169327,1967,2453,0,6560103053,4124685,32600225,3797.59,"malloc(): corrupted top size "
0,6000000,180,4,117193191,67884945,91260632235,21649302626,39,18317465,2137,4886,0,13168221760,7028371,65650782,7846.45,"malloc(): corrupted top size "
0,6000000,180,8,117294889,67761657,91217429420,21342157109,39,18295099,2034,6823,0,13148212894,7222513,66495767,7932.92,"malloc(): corrupted top size "
0,6000000,180,12,117266694,67694796,90973073712,21452339751,29,18345054,1867,5037,0,13136944466,7820454,66480749,8004.44,"malloc(): corrupted top size "
0,6000000,180,16,117631493,67908260,91245113257,21195744815,24,18230494,2255,2979,0,13182362468,7008750,66860599,7782.21,"malloc(): corrupted top size "
0,6000000,180,20,117477535,67872800,91257334791,21171441696,19,18275702,2019,4963,0,13124940953,7168725,66870966,7926.45,"malloc(): corrupted top size "
0,6000000,180,24,117581963,67888690,91426526783,21230717787,0,18320888,2086,5425,0,13104557521,7173436,65423769,7567.71,"malloc(): corrupted top size "
0,6000000,180,28,117312852,68223105,91382514523,21342173269,9,18297627,2033,2685,0,13106932266,7578075,65595247,8171.56,"malloc(): corrupted top size "
0,6000000,360,4,58027,129596,11183608,6785248,0,14926,1370,0,0,0,0,<not counted>,2.82,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,8,54568,138102,11180648,7188652,0,15743,1508,940,0,454944,17315,<not counted>,3.03,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,12,53413,133138,11194767,6932382,0,17847,1558,2234,0,2253666,65132,<not counted>,2.97,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,16,50528,136521,11186062,7035613,0,15714,1449,1550,0,1040829,31119,0,2.88,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,20,41461,131183,11185155,7354188,0,15466,1486,2381,0,1553711,50884,<not counted>,3.03,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,24,80974,131696,11183471,6746533,0,14293,1306,1587,0,2645983,73847,<not counted>,2.74,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,360,28,50549,130519,11194495,6828864,22,14714,1363,<not counted>,0,<not counted>,<not counted>,<not counted>,2.76,"terminate called after throwing an instance of 'std::length_error'   what():  cannot create std::vector larger than max_size() "
0,6000000,720,4,3000951,1846132,2184329784,484665323,9,415791,2083,1910,0,314964911,183666,1615484,175.63,""
0,6000000,720,8,2997116,1866497,2204564367,489667872,0,417073,1798,2250,0,308935959,204753,1583221,173.68,""
0,6000000,720,12,3040104,1877699,2216627124,495387860,0,416664,1763,132,0,308650251,167897,1612073,175.58,""
0,6000000,720,16,2955798,1877909,2227122450,522932992,0,435036,1807,2146,0,285728334,259204,1559561,183.86,""
0,6000000,720,20,2986832,1865068,2195646216,497343644,0,420307,1760,1963,0,307229249,203955,1580638,176.25,""
0,6000000,720,24,2954208,1795594,2142741582,480054943,0,414863,1723,142,0,317084813,182507,1626646,174.43,""
0,6000000,720,28,2963070,1844367,2175759904,497182053,0,424478,1778,2130,0,309884113,232734,1569649,176.54,""
0,6000000,1024,4,67033341,113424780,156066347281,39053018995,1,6158292,3295,24006,0,22549213500,12395156,49972744,16932.87,""
0,6000000,1024,8,59499867,113956984,156480704141,39219230985,0,5005187,3641,23764,0,22542767570,12203235,44927078,17486.97,""
0,6000000,1024,12,61065514,113426703,156472606388,39201883423,0,5371508,3014,29479,0,22493253110,12318660,45702580,17192.32,""
0,6000000,1024,16,64623699,114462072,156225463861,38713708113,0,5997292,2659,26587,0,22563264243,12619791,47387367,17383.55,""
0,6000000,1024,20,68310719,112339408,156112098210,39110850377,0,6909589,2523,21961,0,22460371394,12553228,49751878,17377.55,""
0,6000000,1024,24,67470527,112077235,156261616584,38777112626,0,6560870,2331,22220,0,22548216580,12410781,48687678,17343.02,""
0,6000000,1024,28,64752298,113953379,156589714218,39035274312,0,6246525,2868,24829,0,22565852756,12567077,47935998,17152.28,""
1,125000,90,4,1477168,988732,968797288,228699717,45,192710,1928,2028,0,141536184,96633,755499,80.39,"malloc(): corrupted top size "
1,125000,90,8,1459543,897395,911191753,208793084,37,184390,1554,88,0,151746871,78695,774510,79.41,"malloc(): corrupted top size "
1,125000,90,12,1485711,965800,975632512,213228521,35,185812,1694,2064,0,147917236,151980,750996,78.77,"malloc(): corrupted top size "
1,125000,90,16,1458263,940513,947807283,212911549,25,187815,1665,2044,0,148537758,90592,757041,79.72,"malloc(): corrupted top size "
1,125000,90,20,1479572,968570,973413285,219312857,21,186314,1662,2024,0,148522391,123087,759967,78.76,"malloc(): corrupted top size "
1,125000,90,24,1481910,989340,992759791,231785551,16,193368,1760,2753,0,140986556,159115,738925,80.96,"malloc(): corrupted top size "
1,125000,90,28,1474285,956741,963530289,216118648,11,187076,1594,1525,0,149720833,75195,771929,79.46,"malloc(): corrupted top size "
1,125000,180,4,2542888,1633330,1943460409,439601170,0,402620,1950,2762,0,264110385,130586,1372109,157.11,"malloc(): corrupted top size "
1,125000,180,8,2529379,1629096,1941337735,441599573,0,401082,1961,2792,0,263831033,209120,1361601,157.35,"malloc(): corrupted top size "
1,125000,180,12,2580572,1611495,1920843318,445060562,0,399797,1913,880,0,265154297,107961,1382371,156.59,"malloc(): corrupted top size "
1,125000,180,16,2556532,1622664,1916431374,449612652,0,409297,1975,987,0,267368721,122680,1391782,158.14,"malloc(): corrupted top size "
1,125000,180,20,2538277,1627914,1939316765,441318647,0,401539,1907,2760,0,263329711,148099,1366433,154.93,"malloc(): corrupted top size "
1,125000,180,24,2560482,1656049,1973845750,456698130,14,399822,1968,1249,0,263433695,114536,1396013,154.26,"malloc(): corrupted top size "
1,125000,180,28,2523600,1617906,1924509816,456083984,0,411982,1986,2416,0,262781722,157964,1369404,156.08,"malloc(): corrupted top size "
1,125000,360,4,5059654,3083920,3878533932,884919873,38,765233,1778,1772,0,532213421,310567,2756231,313.86,"malloc(): corrupted top size "
1,125000,360,8,4961634,2990400,3776845803,867860279,36,769112,1752,2121,0,553614946,271422,2745355,305.25,"malloc(): corrupted top size "
1,125000,360,12,5029186,3029472,3823579765,867436547,29,770875,1742,2143,0,549969257,298898,2740849,305.68,"malloc(): corrupted top size "
1,125000,360,16,5076692,3086221,3876591925,878473487,25,770570,1906,1553,0,533781244,234069,2769138,313.12,"malloc(): corrupted top size "
1,125000,360,20,4977516,2990299,3777078140,863394784,19,774004,1840,3347,0,543141798,291778,2738022,306.01,"malloc(): corrupted top size "
1,125000,360,24,5037860,3024720,3815961619,867791096,14,770271,1713,1529,0,549878534,296506,2756918,306.59,"malloc(): corrupted top size "
1,125000,360,28,4946561,2977056,3773582489,865031967,9,772451,1755,3377,0,543117292,245019,2744951,304.18,"malloc(): corrupted top size "
1,125000,720,4,9946588,5907814,7694305071,1757687457,777,1574261,5666,40424,0,1083712685,599398,5532206,439.71," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 264 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,8,10051106,5950978,7690673170,1782762871,687,1567733,1825,391,0,1089190333,546602,5640881,453.57," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 258 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,12,10067336,5950720,7683349360,1750828987,0,1526604,5479,38966,0,1089616696,489549,5643273,449.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 279 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,16,10088203,5951621,7682414829,1744799630,491,1527551,1753,37681,0,1090017941,584562,5658080,451.72," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 261 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,20,10036958,5954302,7685192927,1754736987,392,1566192,2053,3343,0,1087591323,519096,5626664,453.46," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 265 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,24,10038129,5950547,7684214580,1748279777,294,1567323,1636,2236,0,1086115621,513153,5624964,452.28," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 258 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,720,28,10035286,5944549,7675036524,1752476965,0,1570096,5636,38824,0,1085555634,468942,5599692,443.69," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 265 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,4,14020198,8209981,10850249032,2482274930,779,2238282,7036,53010,0,1555809920,811000,7946706,638.20," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 312 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,8,14047827,8252810,10820719100,2471663835,684,2227272,6872,1569,0,1559781943,642433,7860691,627.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 288 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,12,14009095,8249979,10813280985,2483679839,588,2242316,1872,2122,0,1561947868,849010,7781870,619.66," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 292 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,16,14016800,8255845,10824983635,2479955689,490,2238362,1942,1604,0,1559421871,840997,7799161,620.20," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 280 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,20,14040190,8263558,10832355199,2478190173,392,2240948,1769,270,0,1556061092,691491,7792829,619.39," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 279 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,24,13996941,8252201,10816635439,2492555575,293,2243375,7491,1883,0,1563137941,837515,7796358,622.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 283 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,125000,1024,28,14069606,8261428,10826133943,2467840560,196,2187432,1769,53114,0,1552254772,620584,7791180,615.85," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 280 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,90,4,2509925,1656174,1973071408,460984613,47,398188,1721,2416,0,261127765,153774,1374603,154.97,"malloc(): corrupted top size "
1,250000,90,8,2507310,1622339,1927240337,451623929,0,407665,1794,2535,0,262642486,179775,1381227,157.90,"malloc(): corrupted top size "
1,250000,90,12,2530504,1617247,1929566691,445340500,0,402870,1889,2154,0,263754305,156077,1387414,157.07,"malloc(): corrupted top size "
1,250000,90,16,2513032,1636986,1935744449,446917335,0,406738,1839,2596,0,264645468,170011,1365999,157.72,"malloc(): corrupted top size "
1,250000,90,20,2511006,1618807,1933406517,447890087,0,402155,1844,3015,0,261704101,189037,1351828,154.41,"malloc(): corrupted top size "
1,250000,90,24,2559273,1608170,1912193845,446699938,0,405961,1855,823,0,264776181,126549,1397390,157.29,"malloc(): corrupted top size "
1,250000,90,28,2529404,1650591,1966841038,454116285,13,404650,1926,2561,0,262309755,128331,1366249,154.13,"malloc(): corrupted top size "
1,250000,180,4,5012930,2996511,3783212468,866047563,38,776651,1686,857,0,544704891,222023,2753818,305.34,"malloc(): corrupted top size "
1,250000,180,8,5028545,3070816,3869333905,890213519,34,773613,1995,2029,0,537603007,321196,2777596,311.85,"malloc(): corrupted top size "
1,250000,180,12,4937778,2972815,3777081947,865486252,32,772590,1721,2902,0,545740631,246260,2745832,303.79,"malloc(): corrupted top size "
1,250000,180,16,5011927,3043940,3836698722,874680818,25,768555,2058,2905,0,549379942,375055,2776430,309.46,"malloc(): corrupted top size "
1,250000,180,20,4917835,2960285,3779366574,867602478,19,779839,1727,2975,0,543619294,294990,2749139,303.88,"malloc(): corrupted top size "
1,250000,180,24,4948327,2953659,3770542774,865941375,14,779774,1792,949,0,547212216,219523,2755267,305.86,"malloc(): corrupted top size "
1,250000,180,28,5030033,3065093,3862252874,878556860,9,766252,1993,2028,0,546347419,323015,2784963,310.55,"malloc(): corrupted top size "
1,250000,360,4,9802868,5847429,7634322159,1753288795,39,1533307,1895,4675,0,1093163675,623193,5514618,620.85,"malloc(): corrupted top size "
1,250000,360,8,10001205,5869326,7661047082,1744927263,34,1516422,2079,470,0,1097539129,515798,5567773,633.72,"malloc(): corrupted top size "
1,250000,360,12,9899690,5873179,7655068285,1748147827,30,1520409,1985,2379,0,1101846461,645608,5559046,628.27,"malloc(): corrupted top size "
1,250000,360,16,9923645,5873643,7659909056,1762902296,24,1517414,1970,400,0,1103696171,544555,5629840,629.25,"malloc(): corrupted top size "
1,250000,360,20,10018034,5903695,7663635851,1752692522,19,1518340,1925,2258,0,1082496909,642108,5502857,631.69,"malloc(): corrupted top size "
1,250000,360,24,9983633,5881332,7658132938,1748464834,14,1516511,2030,2371,0,1087280457,512432,5532969,631.93,"malloc(): corrupted top size "
1,250000,360,28,9787430,5845711,7628124190,1771514957,9,1554752,2025,3777,0,1078709104,487054,5426781,612.60,"malloc(): corrupted top size "
1,250000,720,4,19667981,11491257,15270083369,3471061053,779,3114622,5862,38550,0,2174567900,874998,10967796,868.88," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 280 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,8,19693355,11519212,15229976346,3490505336,0,3103033,5878,40502,0,2170038528,995040,11082620,906.46," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 285 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,12,19713148,11525761,15238475209,3475984684,586,3098805,5747,2316,0,2178160463,1211572,10954545,924.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 269 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,16,19670221,11521372,15289090385,3476674196,487,3127974,5749,40315,0,2170579303,1002585,10923708,866.62," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 275 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,20,19661756,11512077,15286244852,3474444899,390,3115819,5788,40428,0,2169423990,949394,10912673,866.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 262 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,24,19694027,11510770,15221597581,3482312015,0,3066032,5896,40497,0,2175295965,1089130,11096151,910.34," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 275 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,720,28,19762030,11535295,15248256931,3469600561,195,3093971,5880,442,0,2182260808,877504,10995506,921.69," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 262 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,1024,4,27939155,16224716,21647071249,4963029902,784,4402665,7301,54022,0,3100841801,1298929,15553123,1235.56," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 297 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,1024,8,27923694,16237908,21674330129,4948600579,683,4406534,7340,54424,0,3099926862,1367416,15568453,1235.00," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 289 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,1024,12,28063756,16378265,21694518578,4973888991,0,4369035,7132,52450,0,3090912657,1350495,15570509,1243.11," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 283 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
1,250000,1024,16,27964759,16284386,21642517638,4926337547,490,4372506,1790,7653,0,3096267612,1298953,15601652,1311.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 286 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x "
