LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
2,1000000,180,21602514,17694715,13957845263,4656911973,152825,23360507,155625,189581,20,1738760746,924559,31771868,1373.67," Time WITHOUT software prefetching: 75 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,1000000,360,21572057,17566248,13889935527,4662185492,153652,24257544,210823,213692,33,1750311789,912518,31319215,1356.14," Time WITHOUT software prefetching: 97 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,1000000,720,22305002,18084225,13923111007,4664025684,156388,24435553,236718,253191,75,1745242444,915198,32066376,1409.70," Time WITHOUT software prefetching: 178 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,1000000,1024,21952529,17937953,13920279351,4770506351,152270,24390687,228061,299345,55,1742640031,928038,32799231,1410.05," Time WITHOUT software prefetching: 242 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,6000000,90,125898417,105315364,83624764541,27832438896,924170,137710060,825957,936915,90,10493493138,6669677,185629208,7876.00," Time WITHOUT software prefetching: 35 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,6000000,180,126981157,105230176,83673014965,27752810794,925290,138468888,823037,971468,552,10478483355,6755538,185549853,7965.79," Time WITHOUT software prefetching: 67 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,6000000,360,126274533,105782597,83518984756,27880814733,934330,138386322,811099,956800,295,10491834536,6721680,186836247,8056.19," Time WITHOUT software prefetching: 102 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,6000000,720,126779702,104469301,83519541901,27811640149,925548,138485025,854361,1014932,105,10500760156,6662777,187005248,8045.61," Time WITHOUT software prefetching: 193 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
2,6000000,1024,126949871,104696465,83594914685,27730610889,926142,138591177,837118,994638,205,10486633128,6702714,185337399,7960.23," Time WITHOUT software prefetching: 270 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,125000,90,2981153,2379962,1759468381,597174959,25570,3113012,23766,24559,3,220289160,119599,4438098,174.92," Time WITHOUT software prefetching: 24 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,125000,180,3038533,2401390,1608457294,575302714,26792,3039162,24057,28130,8,234574907,118947,4133022,175.30," Time WITHOUT software prefetching: 37 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,125000,360,2662275,2262866,1682852288,596959062,24887,3363195,53847,53843,5,230094445,113064,3812407,171.24," Time WITHOUT software prefetching: 81 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,125000,720,2752453,2314305,1775787917,592688232,19860,3208454,25851,19810,4,205179757,103407,3883449,177.81," Time WITHOUT software prefetching: 129 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
