Sum - TimeElapsedSeconds	Data														
TileSize	256	300	400	512	800	1024	1200	1500	1800	2000	2048	2400	2700	3000	Total Result
51	0.01355	0.02211	0.04363	0.09563	0.30497	0.6927	0.98657	1.90388	3.25839	4.46711	5.36556	7.71242	10.90885	14.88658	50.66195
52	0.01416	0.02318	0.04425	0.09241	0.30367	0.68248	0.98596	1.91254	3.26752	4.48802	5.37308	7.72523	10.95773	14.97387	50.8441
53	0.01483	0.02251	0.04301	0.09642	0.30997	0.67408	0.98426	1.90489	3.29637	4.48722	5.41304	7.73406	10.96687	14.94547	50.893
54	0.01308	0.0217	0.0451	0.0954	0.30963	0.69093	0.99266	1.91276	3.28508	4.51879	5.48788	7.76183	11.02873	15.06594	51.22951
55	0.01482	0.01901	0.04694	0.09119	0.30277	0.68996	1.00641	1.91363	3.28446	4.51698	5.42331	7.77	11.04174	15.04156	51.16278
56	0.01255	0.01921	0.04669	0.09576	0.3098	0.68447	0.99576	1.92333	3.29543	4.51763	5.42823	7.80105	11.07242	15.07597	51.2783
57	0.01356	0.02297	0.04695	0.09356	0.31308	0.70344	1.01393	1.96358	3.37458	4.5856	5.46684	7.8505	11.04729	15.2511	51.74698
58	0.01502	0.02307	0.04615	0.09148	0.31791	0.69037	1.01266	1.93406	3.3249	4.53748	5.42503	7.82295	11.13564	15.15798	51.5347
59	0.01463	0.02482	0.0466	0.09158	0.31351	0.68735	0.99998	1.93378	3.31363	4.53826	5.43375	7.79285	11.11758	15.18588	51.4942
60	0.0158	0.0224	0.0466	0.0946	0.31414	0.71009	1.00772	1.93972	3.33582	4.55492	5.59368	7.88154	11.16818	15.25916	51.94437
61	0.01465	0.02021	0.04553	0.09777	0.31214	0.69908	1.00297	1.93812	3.31912	4.55413	5.46703	7.87217	11.12507	15.22487	51.69286
62	0.01698	0.02008	0.04484	0.09846	0.31128	0.69523	1.00885	1.94571	3.33797	4.55877	5.48426	7.88123	11.175	15.27583	51.85449
63	0.01566	0.02269	0.04636	0.09716	0.31716	0.7166	1.00896	1.94666	3.32806	4.56227	5.48849	7.87376	11.22431	15.28982	51.93796
64	0.01406	0.02155	0.04468	0.10148	0.32468	0.70252	1.0154	1.94662	3.35481	4.58265	5.58805	7.90525	11.26729	15.34626	52.2153
65	0.01345	0.02443	0.04734	0.09622	0.31467	0.70028	1.01123	1.96583	3.35324	4.58141	5.49714	7.91187	11.23868	15.38326	52.13905
66	0.01445	0.02377	0.048	0.09893	0.31212	0.70433	1.01288	1.95933	3.35102	4.58132	5.54652	7.92047	11.3072	15.37325	52.25359
67	0.01467	0.02278	0.04914	0.09859	0.31745	0.70085	1.01645	1.95792	3.36693	4.61118	5.59862	7.93287	11.29357	15.4148	52.39582
68	0.01319	0.02192	0.04977	0.10042	0.32122	0.70525	1.02056	1.96981	3.3707	4.60389	5.54194	7.94618	11.351	15.48538	52.50123
69	0.01425	0.0246	0.04792	0.09784	0.3168	0.71214	1.01979	1.97504	3.39997	4.6407	5.54822	7.96922	11.3953	15.49812	52.65991
70	0.01425	0.02262	0.04573	0.09598	0.32276	0.7174	1.0267	2.00413	3.41616	4.62609	5.60497	7.99524	11.40952	15.61116	52.91271
71	0.01399	0.02274	0.04713	0.09805	0.3341	0.71865	1.11887	2.03827	3.4602	4.75635	5.70537	8.14189	11.86116	16.08555	54.40232
72	0.01714	0.02488	0.04643	0.10058	0.34897	0.72343	1.08008	2.13319	3.72218	5.07412	6.09062	8.47882	12.92653	17.87808	58.64505
73	0.01465	0.02154	0.04823	0.09952	0.34021	0.72162	1.04342	2.02566	3.42037	4.6753	5.60841	8.05592	11.55759	15.67545	53.30789
74	0.01316	0.02468	0.04873	0.10227	0.32792	0.71497	1.06711	2.01912	3.56399	5.18303	5.89678	8.56491	11.70523	15.74803	54.97993
75	0.01655	0.02473	0.04839	0.10472	0.32997	0.71931	1.07453	2.0276	3.47702	4.72505	5.69434	8.2166	11.56769	15.80549	53.83199
76	0.01303	0.02344	0.04834	0.10222	0.32642	0.71843	1.05067	2.02669	3.46681	4.73197	5.65236	8.17676	11.59945	15.84254	53.77913
77	0.01418	0.02448	0.04808	0.10471	0.3338	0.72013	1.09146	2.12016	3.60515	4.9251	5.73379	8.48347	12.30993	16.72259	56.23703
78	0.01438	0.02186	0.05045	0.1009	0.3327	0.72225	1.07344	2.03492	3.47447	4.71394	5.69049	8.14442	11.69785	15.85123	53.9233
79	0.01593	0.02272	0.0487	0.10267	0.33359	0.72112	1.08203	2.05467	3.47309	4.76205	5.77859	8.18641	11.63398	15.96945	54.185
80	0.01423	0.02356	0.04978	0.10338	0.34108	0.72752	1.08726	2.06324	3.48641	4.76776	6.01382	8.27509	11.68251	15.99689	54.63253
81	0.01416	0.02347	0.05008	0.10629	0.33757	0.72563	1.09181	2.11869	3.62671	4.94983	7.11264	8.68591	12.38332	16.8895	58.11561
82	0.01447	0.02366	0.05075	0.10632	0.34646	0.73042	1.08082	2.08814	3.4807	4.77001	7.34534	8.26835	11.74606	15.99137	56.04287
83	0.01446	0.02378	0.05096	0.10705	0.33387	0.73158	1.09241	2.11484	3.50508	4.82904	7.43897	8.2618	11.73584	16.13017	56.36985
84	0.01533	0.0206	0.05034	0.10481	0.33292	0.72646	1.079	2.09925	3.49985	4.79394	7.40118	8.23661	11.86087	16.09803	56.31919
85	0.01535	0.02406	0.05059	0.10753	0.33746	0.73307	1.09304	2.04878	3.5283	4.79166	7.76342	8.30548	11.82558	16.0802	56.70452
86	0.01371	0.0233	0.04977	0.10899	0.33614	0.72992	1.11361	2.06414	3.65248	4.97241	7.86063	8.32695	11.78146	16.25096	57.28447
87	0.01476	0.02524	0.04762	0.10597	0.34064	0.73207	1.10102	2.11766	3.64571	4.98835	7.91247	8.40891	12.05864	16.30486	57.80392
88	0.01615	0.02311	0.04936	0.10798	0.34155	0.7301	1.09966	2.13742	3.64203	4.9924	8.25934	8.6289	12.32737	16.76958	59.12495
89	0.01714	0.02061	0.04848	0.10748	0.34321	0.73381	1.09841	2.12972	3.62264	4.9023	8.41388	8.5302	11.93993	16.35808	58.26589
90	0.01449	0.02162	0.04695	0.10431	0.34715	0.73064	1.09753	2.14672	3.66625	5.00568	8.86926	8.6235	12.38973	16.79185	59.85568
91	0.01369	0.02485	0.04963	0.10244	0.34274	0.73192	1.10592	2.13071	3.67931	5.02256	8.94408	8.52315	12.03951	16.65163	59.36214
92	0.01525	0.02628	0.05013	0.10727	0.34986	0.73715	1.10602	2.13292	3.66004	5.00382	9.14297	8.64273	12.22303	16.80625	60.00372
93	0.0144	0.0245	0.04915	0.10552	0.34358	0.74192	1.10927	2.15714	3.65679	5.00785	9.67433	8.67569	12.40367	16.79802	60.76183
94	0.01644	0.02305	0.04918	0.10248	0.34349	0.74173	1.10879	2.14698	3.6684	5.00878	9.30941	8.65708	12.39106	16.85526	60.42213
95	0.01524	0.02557	0.05287	0.1083	0.34632	0.73797	1.11336	2.14698	3.68849	5.03249	9.69232	8.67685	12.36327	16.87154	60.87157
96	0.01848	0.02426	0.04926	0.1036	0.34243	0.73953	1.11206	2.14524	3.68557	5.04141	9.80796	8.68849	12.43224	16.8937	61.08423
97	0.01384	0.02332	0.05017	0.10411	0.34202	0.73874	1.10774	2.15161	3.67261	5.04884	10.11251	8.70894	12.42809	16.86452	61.36706
98	0.01469	0.02222	0.05125	0.10987	0.34427	0.74455	1.10875	2.16094	3.66501	5.01647	10.40644	8.67094	12.40974	16.99381	61.71895
99	0.01513	0.02542	0.05124	0.1116	0.34865	0.74113	1.11563	2.14688	3.68196	5.06351	10.53128	8.67613	12.4287	16.8361	61.77336
100	0.01649	0.024	0.05556	0.11084	0.35146	0.74035	1.11502	2.15057	3.68912	5.091	10.92839	8.70567	12.44302	16.9042	62.32569
101	0.01477	0.02133	0.04993	0.1103	0.34878	0.74705	1.11633	2.17322	3.69291	5.05122	11.55348	8.71427	12.42833	16.9202	62.94212
102	0.01658	0.0215	0.05373	0.11184	0.34472	0.74831	1.11582	2.15442	3.68722	5.03764	11.49527	8.68357	12.47303	16.94695	62.8906
103	0.01521	0.0258	0.05287	0.11073	0.34088	0.74638	1.10866	2.14987	3.67795	5.03424	11.701	8.70333	12.4208	16.8902	62.97792
104	0.01893	0.02533	0.04827	0.11208	0.35029	0.7527	1.11314	2.15252	3.69427	5.03619	11.99956	8.69003	12.45205	16.969	63.41436
105	0.01363	0.02374	0.05086	0.1098	0.34875	0.74785	1.1148	2.15266	3.68631	5.07004	12.3244	8.76656	12.48362	17.00239	63.89541
106	0.01517	0.02307	0.04815	0.11098	0.34678	0.75433	1.10868	2.15039	3.70905	5.06687	12.35948	8.71205	12.4421	16.94636	63.79346
107	0.01496	0.02138	0.05052	0.10988	0.34668	0.74885	1.11973	2.17194	3.72494	5.0605	12.75864	8.71609	12.44097	16.96191	64.24699
108	0.01476	0.02515	0.05276	0.10738	0.35073	0.75173	1.11291	2.1675	3.7045	5.05587	13.0169	8.70666	12.50024	16.98143	64.54852
109	0.01468	0.02086	0.05305	0.10566	0.34328	0.77005	1.12826	2.1646	3.70292	5.05835	13.60461	8.75197	12.51958	16.99512	65.23299
110	0.01732	0.02223	0.05258	0.10792	0.34638	0.74937	1.12332	2.17113	3.70689	5.09403	13.52346	8.75259	12.5154	16.9874	65.17002
111	0.01802	0.02375	0.04841	0.107	0.34435	0.75333	1.1264	2.16351	3.70142	5.095	13.52806	8.77064	12.49034	17.08316	65.25339
112	0.01623	0.02257	0.05031	0.10763	0.34523	0.75129	1.12645	2.16685	3.71969	5.10057	13.85099	8.78649	12.53983	17.07495	65.65908
113	0.01372	0.02197	0.0554	0.1064	0.36031	0.75947	1.12666	2.17189	3.73634	5.10516	14.00266	8.79804	12.56427	17.08178	65.90407
114	0.01525	0.02556	0.05041	0.11129	0.34641	0.75515	1.12792	2.17674	3.72937	5.09565	13.93773	8.81364	12.59403	17.12608	65.90523
115	0.01517	0.0241	0.05141	0.10586	0.3514	0.75707	1.12648	2.19716	3.76787	5.10276	14.40195	8.82374	12.59773	17.18526	66.50796
116	0.01555	0.02092	0.05101	0.10956	0.3603	0.76554	1.13093	2.19391	3.74355	5.1324	14.36857	8.84871	12.68573	17.23385	66.66053
117	0.01505	0.02526	0.04981	0.10746	0.35393	0.75579	1.13289	2.20585	3.75759	5.15574	14.73736	8.88807	12.6991	17.28494	67.16884
118	0.01487	0.02424	0.04775	0.10754	0.35118	0.75932	1.13438	2.19572	3.7706	5.16382	14.46786	8.86226	12.71957	17.26653	66.88564
119	0.01615	0.02212	0.04971	0.10637	0.35485	0.76242	1.14282	2.2135	3.77363	5.17294	15.18481	8.90171	12.78875	17.34488	67.83466
120	0.01502	0.02605	0.05209	0.10812	0.35165	0.76416	1.15508	2.21265	3.79296	5.2027	14.90014	8.97645	12.78428	17.46818	67.80953
121	0.0166	0.02387	0.05375	0.1098	0.36406	0.76344	1.16763	2.21918	3.80871	5.2062	14.90956	9.00242	12.83123	17.53463	68.01108
122	0.0159	0.02501	0.05393	0.11232	0.35646	0.76396	1.15786	2.2238	3.81497	5.24346	15.15034	9.02433	12.87919	17.57477	68.3963
123	0.01618	0.02696	0.05446	0.10909	0.36063	0.75974	1.15767	2.24265	3.83319	5.22884	15.18797	9.03462	12.9642	17.61362	68.58982
124	0.0142	0.02164	0.05183	0.10946	0.35355	0.76881	1.16187	2.24606	3.83917	5.26	15.59245	9.04884	12.96268	17.63915	69.06971
125	0.01694	0.02223	0.05216	0.10827	0.35484	0.78224	1.16497	2.2527	3.84064	5.27901	15.81505	9.0551	13.00082	17.75754	69.50251
126	0.01434	0.02462	0.05356	0.11013	0.36214	0.76052	1.1637	2.25573	3.8538	5.29783	15.76574	9.12721	13.02754	17.73937	69.55623
127	0.01761	0.0231	0.05555	0.10869	0.36299	0.79596	1.16881	2.25972	3.87073	5.30844	15.68004	9.1521	13.04889	17.81159	69.66422
128	0.01796	0.02605	0.05539	0.12313	0.36075	0.77184	1.18156	2.27841	3.90721	5.33209	15.94543	9.19452	13.15535	17.95239	70.30208
129	0.01439	0.02187	0.05397	0.11371	0.35711	0.77264	1.16671	2.27573	3.91671	5.32892	15.91282	9.18042	13.36207	17.9812	70.45827
130	0.02024	0.02196	0.05425	0.11489	0.36868	0.77898	1.1756	2.28382	3.90918	5.34981	15.78044	9.20538	13.16233	17.92955	70.15511
131	0.01704	0.02241	0.05133	0.11241	0.36627	0.77974	1.1761	2.27666	3.91981	5.35351	15.78471	9.19738	13.18834	17.92557	70.17128
132	0.01702	0.02202	0.05542	0.11211	0.36253	0.76962	1.1812	2.28554	3.92885	5.37176	16.85485	9.24485	13.23175	18.03748	71.475
133	0.0159	0.02444	0.05595	0.11205	0.36541	0.77478	1.19237	2.29513	3.94836	5.42465	16.29446	9.3205	13.2625	18.12664	71.21314
134	0.01452	0.02506	0.05742	0.11384	0.37076	0.77368	1.19772	2.30402	3.95705	5.42292	16.32113	9.32621	13.33035	18.11287	71.32755
135	0.01593	0.02275	0.05524	0.10947	0.36924	0.77424	1.2034	2.30446	3.95522	5.41507	16.74479	9.32668	13.36495	18.16278	71.82422
136	0.01554	0.02448	0.05432	0.10919	0.37237	0.77258	1.19047	2.32469	3.96171	5.44148	17.16803	9.35384	13.37148	18.39051	72.55069
137	0.01532	0.02296	0.05514	0.11474	0.37069	0.776	1.20009	2.33756	3.96415	5.43342	16.61447	9.36711	13.48653	18.43654	72.19472
138	0.01586	0.02496	0.05452	0.11421	0.37259	0.77314	1.19744	2.32994	3.98896	5.43589	16.69452	9.41079	13.41597	18.28545	72.11424
139	0.01591	0.02634	0.05578	0.1102	0.37606	0.77915	1.22381	2.33851	3.99905	5.45656	16.65087	9.43175	13.4936	18.36658	72.32417
140	0.01518	0.02574	0.05372	0.1111	0.3734	0.81449	1.21354	2.34877	4.02436	5.49589	17.46456	9.51356	13.57172	18.46997	73.496
141	0.01612	0.02619	0.05331	0.11179	0.37025	0.77846	1.21204	2.33776	4.01338	5.49126	17.03421	9.50262	13.54015	18.45116	72.9387
142	0.01703	0.02458	0.05582	0.11395	0.37728	0.79357	1.20145	2.34361	4.02374	5.50841	16.69666	9.49084	13.55244	18.43396	72.63334
143	0.01635	0.0268	0.05628	0.11557	0.3706	0.7857	1.20929	2.34353	4.02098	5.5288	16.17403	9.48597	13.55669	18.53559	72.22618
144	0.01454	0.02299	0.0549	0.11162	0.38233	0.80613	1.20699	2.37363	4.02486	5.5346	16.72133	9.51164	13.6216	18.57302	72.96018
145	0.01674	0.02779	0.05532	0.11229	0.37795	0.80387	1.22185	2.35942	4.05317	5.547	16.78665	9.57833	13.67592	18.62857	73.24487
146	0.01566	0.025	0.05263	0.10901	0.37694	0.79072	1.216	2.35686	4.05161	5.56044	17.1307	9.56798	13.68002	18.67901	73.61258
147	0.01654	0.02575	0.05363	0.10912	0.37732	0.79341	1.22256	2.36251	4.05334	5.55939	16.87038	9.58464	13.75036	18.6622	73.44115
148	0.01771	0.02637	0.05561	0.11421	0.37902	0.8158	1.22154	2.38435	4.06181	5.58279	17.21151	9.5943	13.70316	18.68361	73.85179
149	0.01679	0.02284	0.05527	0.11384	0.37708	0.79801	1.23343	2.39443	4.08624	5.57743	17.58201	9.64658	13.76834	18.75531	74.4276
150	0.01627	0.02401	0.05171	0.11412	0.38243	0.80517	1.23685	2.40109	4.09872	5.57815	17.33926	9.70185	13.8098	18.83859	74.39802
151	0.01531	0.0266	0.05463	0.11137	0.38766	0.79262	1.23959	2.40088	4.10808	5.60324	16.75255	9.69085	13.81727	18.83341	73.83406
152	0.01457	0.0232	0.05339	0.11239	0.38178	0.79831	1.23989	2.41932	4.12052	5.63471	18.06678	9.72072	13.92021	18.95079	75.45658
153	0.01627	0.02693	0.05875	0.11314	0.38544	0.84459	1.23839	2.40939	4.12192	5.63382	18.27053	9.68199	13.87899	18.88602	75.56617
154	0.01595	0.02753	0.05229	0.11315	0.38146	0.8018	1.23654	2.39751	4.09641	5.65433	17.46974	9.71308	13.845	18.93838	74.74317
155	0.01548	0.02359	0.05197	0.11564	0.3798	0.81478	1.2353	2.39647	4.11685	5.64515	17.52686	9.73159	13.85857	18.9345	74.84655
156	0.01604	0.02643	0.05565	0.11	0.39047	0.80651	1.2428	2.40352	4.14411	5.66073	18.07131	9.73683	13.92727	18.99067	75.58234
157	0.01624	0.02722	0.05157	0.11308	0.38681	0.81529	1.24553	2.42316	4.14758	5.67202	18.1747	9.82257	13.99613	19.0904	75.9823
158	0.01702	0.02625	0.05635	0.11551	0.39766	0.82997	1.24763	2.42348	4.14501	5.68236	18.02104	9.80245	14.00341	19.16553	75.93367
159	0.01525	0.02636	0.05811	0.1143	0.39262	0.82322	1.24795	2.41771	4.14584	5.70095	18.89556	9.842	14.04244	19.1582	76.88051
160	0.01639	0.02588	0.0523	0.1102	0.38935	0.84726	1.24817	2.42341	4.16375	5.69384	18.16768	9.88983	14.05654	19.11599	76.20059
161	0.01591	0.02385	0.05595	0.11121	0.38747	0.87706	1.24996	2.42046	4.15257	5.70203	16.7659	9.86267	14.05159	19.13478	74.81141
162	0.0163	0.02386	0.05727	0.11725	0.38654	0.88249	1.24752	2.43666	4.17949	5.7129	18.26034	9.88209	14.02695	19.17799	76.40765
163	0.01647	0.0273	0.0557	0.11603	0.38565	0.8953	1.25501	2.43559	4.22886	5.72986	18.64736	9.88001	14.08159	19.22646	76.98119
164	0.01649	0.02727	0.05411	0.11342	0.38949	0.93369	1.26601	2.45453	4.21881	5.75865	18.15809	9.93937	14.16731	19.33866	76.8359
165	0.01917	0.02342	0.05833	0.11238	0.39445	0.9028	1.26421	2.44725	4.21059	5.75555	19.74643	9.91047	14.12173	19.31228	78.27906
166	0.01623	0.02747	0.05827	0.11669	0.39975	0.91247	1.25698	2.45617	4.1992	5.77759	17.74419	9.93634	14.13701	19.34371	76.38207
167	0.01549	0.02599	0.05334	0.11574	0.38466	0.91373	1.25733	2.46592	4.20016	5.7823	19.69347	9.94333	14.13473	19.37221	78.3584
168	0.01643	0.02853	0.05734	0.11705	0.392	0.93282	1.26689	2.46909	4.20699	5.79235	19.93288	9.9756	14.2164	19.42262	78.82699
169	0.01628	0.02684	0.05774	0.11708	0.39974	0.92487	1.27201	2.47211	4.29933	5.81065	21.09231	10.01716	14.3035	19.49487	80.30449
170	0.01675	0.02663	0.05607	0.11617	0.3949	0.94018	1.2771	2.47117	4.23022	5.79574	21.50138	10.0136	14.27911	19.45116	80.57018
171	0.01495	0.02373	0.05507	0.11256	0.38642	0.94094	1.28	2.47457	4.23637	5.79254	18.91649	10.07076	14.27278	19.47597	78.05315
172	0.01486	0.02482	0.05392	0.1175	0.38702	0.96688	1.2878	2.48431	4.25694	5.80172	18.69669	10.06866	14.24993	19.53612	77.94717
173	0.02024	0.02475	0.05781	0.11293	0.39356	0.92607	1.27929	2.4671	4.25145	5.82274	19.01577	10.06331	14.27465	19.5546	78.26427
174	0.01557	0.02605	0.05745	0.11687	0.39574	0.99933	1.28012	2.46944	4.25501	5.82206	18.60199	10.05772	14.3027	19.55213	77.95218
175	0.01495	0.02608	0.05797	0.11497	0.39181	1.00389	1.28738	2.4839	4.259	5.84479	19.94635	10.08656	14.34854	19.67016	79.53635
176	0.01699	0.02436	0.05825	0.11489	0.39678	0.99644	1.29505	2.49409	4.27945	5.86274	21.01392	10.14193	14.43736	19.776	80.90825
177	0.01668	0.02689	0.05629	0.11865	0.39744	0.99526	1.28144	2.48037	4.26603	5.84667	20.10503	10.20986	14.48864	19.85038	80.13963
178	0.01744	0.0257	0.05828	0.1147	0.39628	0.98334	1.2808	2.49467	4.27707	5.84925	22.11452	10.16301	14.40035	19.70833	81.88374
179	0.01651	0.02436	0.05502	0.11268	0.39887	1.06834	1.28298	2.49048	4.30233	5.86702	20.77236	10.20411	14.42309	19.68933	80.70748
180	0.01632	0.0273	0.05686	0.1177	0.39963	1.02497	1.2867	2.49184	4.31375	5.87034	18.91981	10.20654	14.52104	19.71685	78.96965
181	0.01611	0.02706	0.05927	0.12017	0.40632	1.02062	1.29078	2.5082	4.3265	5.92101	18.57974	10.25569	14.52943	19.785	78.8459
