LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,125000.0,180.0,28.0,2001011.0,1255280.0,1385848635,315427422,0.0,285437.0,2309.0,2622.0,0.0,192703306.0,79838.0,1043233.0,82.31, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 30 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,30.0
0.0,125000.0,360.0,4.0,1961132.0,1276479.0,1414251383,324788741,0.0,275988.0,2290.0,4009.0,0.0,189938388.0,82164.0,1016185.0,85.96, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 42 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,42.0
0.0,125000.0,360.0,8.0,2003455.0,1262453.0,1393351336,316706957,0.0,292115.0,2804.0,4149.0,0.0,192930329.0,79256.0,1034074.0,82.63, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 41 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,41.0
0.0,125000.0,360.0,12.0,1945201.0,1289785.0,1429380383,324040938,0.0,277543.0,2330.0,5679.0,0.0,187643984.0,97256.0,1022905.0,85.14, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 42 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,42.0
0.0,125000.0,360.0,16.0,1997695.0,1254507.0,1385333309,315324489,0.0,283662.0,2348.0,4316.0,0.0,193324994.0,79123.0,1033669.0,82.35, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 40 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,40.0
0.0,125000.0,360.0,20.0,1983797.0,1270600.0,1398144588,314028504,0.0,282137.0,2303.0,6095.0,0.0,189827146.0,102466.0,1017729.0,80.32, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 43 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,43.0
0.0,125000.0,360.0,24.0,1936675.0,1287021.0,1429586078,323678861,0.0,281077.0,2835.0,6522.0,0.0,188968629.0,99070.0,1021860.0,85.06, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 44 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,44.0
0.0,125000.0,360.0,28.0,1991527.0,1250002.0,1380270806,316525429,0.0,286250.0,2492.0,4430.0,0.0,193421027.0,87598.0,1036123.0,81.69, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 43 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,43.0
0.0,125000.0,720.0,4.0,1984752.0,1285927.0,1410851363,316212668,0.0,290434.0,2634.0,8849.0,0.0,189801523.0,101168.0,1020587.0,81.46, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 74 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,74.0
0.0,125000.0,720.0,8.0,1951778.0,1300967.0,1434884258,325658457,0.0,276730.0,2599.0,8721.0,0.0,187787854.0,144958.0,1017282.0,84.84, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 72 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,72.0
0.0,125000.0,720.0,12.0,2000625.0,1274646.0,1409354341,318148462,0.0,288585.0,2569.0,7355.0,0.0,190882416.0,78482.0,1030925.0,83.51, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 73 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,73.0
0.0,125000.0,720.0,16.0,1987926.0,1220299.0,1348409951,315280496,472.0,288505.0,2561.0,7604.0,0.0,195070136.0,79629.0,1049164.0,81.18, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 77 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,77.0
0.0,125000.0,720.0,20.0,2025289.0,1252212.0,1363220332,313331232,0.0,290601.0,2818.0,7839.0,0.0,194604482.0,82087.0,1055185.0,82.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 79 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,79.0
0.0,125000.0,720.0,24.0,1931864.0,1293299.0,1430899743,325008198,0.0,279278.0,2895.0,9746.0,0.0,187144371.0,154922.0,1004606.0,83.35, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 76 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,76.0
0.0,125000.0,720.0,28.0,1951833.0,1294202.0,1431696559,322121485,0.0,278726.0,2860.0,9560.0,0.0,188271672.0,106747.0,1026210.0,83.92, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 75 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,75.0
0.0,125000.0,1024.0,4.0,1994218.0,1276832.0,1414108102,322685951,0.0,276226.0,2829.0,9849.0,0.0,191724365.0,78616.0,1036068.0,85.64, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 100 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,100.0
0.0,125000.0,1024.0,8.0,1965828.0,1287727.0,1443622686,323075012,1111.0,291562.0,2993.0,11580.0,0.0,188980157.0,120943.0,1022040.0,83.31, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 98 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,98.0
0.0,125000.0,1024.0,12.0,2004195.0,1251422.0,1380032668,312170221,954.0,294246.0,3043.0,11702.0,0.0,191627995.0,95351.0,1035511.0,79.62, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 105 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,105.0
0.0,125000.0,1024.0,16.0,2017573.0,1281762.0,1409232018,316951556,0.0,297044.0,3366.0,10097.0,0.0,192153435.0,78853.0,1050174.0,82.16, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 97 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,97.0
